node_id,x_um,y_um,sentaurus_holes_cm3,vela_holes_cm3,delta_log10_holes_decade,delta_psi_V,delta_phip_V,delta_phip_minus_psi_V,predicted_delta_log10_holes_decade,density_relation_residual_decade,minus_100mV_plateau
4320,4.5,1.71875,178.18735411313133,179.1016389332242,0.0022226809483893296,3.1494540295717854e-06,0.00013192708950660048,0.0001287776354770287,0.002163369060120761,5.931188826856877e-05,0
4321,4.5,1.75,207.2619394814916,208.20503351630785,0.001971666896979731,1.3892293186046345e-05,0.00011699595102188098,0.00010310365783583464,0.0017320652186311489,0.00023960167834858204,0
4322,3.09375,1.78125,238.67225736509434,239.60977048421634,0.0017025824601683845,2.0775811489404106e-05,0.00010107429413075408,8.029848264134998e-05,0.0013489551371047481,0.0003536273230636364,0
4323,3.09375,1.8125,272.99103136754763,273.8864500679599,0.0014221677113752528,2.4795061916993433e-05,8.437317930765076e-05,5.9578117390657326e-05,0.0010008683211626599,0.0004212993902125929,0
4324,3.1875,1.78125,238.6714527974557,239.608951982214,0.0017025629321593657,2.0782506291894265e-05,0.00010107982648488445,8.029732019299018e-05,0.0013489356088317974,0.0003536273233275683,0
4325,3.1875,1.8125,272.9903982378474,273.88580273094584,0.0014221484761125275,2.480073836519381e-05,8.43777107393251e-05,5.957697237413129e-05,0.0010008490857316271,0.00042129939038090033,0
4326,3.09375,1.84375,309.90154165625296,310.71911953578143,0.0011442408840287464,2.7265454617175777e-05,6.781657551702125e-05,4.055112089984547e-05,0.0006812288483398249,0.0004630120356889215,0
4327,3.09375,1.875,349.48006638626475,350.1855810024861,0.0008758503714426251,2.8994371378487926e-05,5.182549517090962e-05,2.2831123792421693e-05,0.000383545998785811,0.0004923043726568141,0
4328,3.1875,1.84375,309.9010921872149,310.7186559631077,0.0011442228286208608,2.727013377068488e-05,6.782017988982147e-05,4.0550046119136596e-05,0.0006812107928185896,0.00046301203580227125,0
4329,3.1875,1.875,349.47979768795756,350.1852988366993,0.0008758343420003991,2.8998077337583084e-05,5.1828246951934887e-05,2.2830169614351803e-05,0.0003835299692997391,0.0004923043727006599,0
4330,3.28125,1.78125,238.67148797471336,239.60897623143828,0.0017025428745070386,2.078707240205091e-05,0.00010108319863544324,8.029612623339233e-05,0.0013489155511933457,0.0003536273233136929,0
4331,3.28125,1.8125,272.9904648733609,273.88585830275764,0.001422130586085459,2.4804625553098703e-05,8.438053299908432e-05,5.957590744598562e-05,0.001000831195726169,0.00042129939035929,0
4332,3.375,1.78125,238.67238150310786,239.609860864258,0.0017025203898102365,2.078976023289769e-05,0.00010108454804980127,8.029478781690358e-05,0.0013488930667859363,0.00035362732302430025,0
4333,3.375,1.8125,272.99125314292945,273.88663771138465,0.0014221124358110892,2.480691710315952e-05,8.438174414138189e-05,5.9574827038222367e-05,0.0010008130456745806,0.0004212993901365086,0
4334,3.28125,1.84375,309.90119881568376,310.71875169700814,0.0011442072080044116,2.72733492026056e-05,6.782246548331372e-05,4.054911628070812e-05,0.0006811951722204972,0.0004630120357839144,0
4335,3.28125,1.875,349.4799428499829,350.1854336917234,0.0008758211959943248,2.9000631363906848e-05,5.183001844466517e-05,2.2829387080758323e-05,0.0003835168233139601,0.0004923043726803647,0
4336,3.375,1.84375,309.90188569079737,310.7194300090057,0.0011441927065692695,2.727524764534195e-05,6.782350071787846e-05,4.054825307253651e-05,0.0006811806709614549,0.0004630120356078146,0
4337,3.375,1.875,349.48052675060455,350.1860096635012,0.0008758099009638832,2.9002141438194684e-05,5.1830856173662454e-05,2.282871473546777e-05,0.0003835055284101989,0.0004923043725536843,0
4338,3.46875,1.78125,238.6742434983837,239.61171495654648,0.0017024928096465454,2.0790745467902383e-05,0.00010108389157181819,8.02931461039158e-05,0.001348865487221595,0.0003536273224249505,0
4339,3.46875,1.8125,272.99286075823727,273.88823767642856,0.0014220919441527108,2.4807752829758556e-05,8.438136009925046e-05,5.95736072694919e-05,0.0010007925544617841,0.00042129938969092664,0
4340,3.5625,1.78125,238.6772976065553,239.61476098260323,0.0017024564186513742,2.0790087905009358e-05,0.00010108106784034732,8.029097993533796e-05,0.0013488290971911136,0.00035362732146026056,0
4341,3.5625,1.8125,272.9954801984487,273.89084958493754,0.0014220663786144994,2.4807182203989697e-05,8.437926769122583e-05,5.957208548723614e-05,0.001000766989645066,0.00042129938896943346,0
4342,3.46875,1.84375,309.90323790267064,310.7207750738889,0.001144177731293935,2.727593784124238e-05,6.7823299508607e-05,4.054736166736461e-05,0.0006811656960136561,0.000463012035280279,0
4343,3.46875,1.875,349.48162113365964,350.1870976887831,0.0008757992764023594,2.9002689414525662e-05,5.1830771721661506e-05,2.2828082307135844e-05,0.00038349490408182884,0.0004923043723205306,0
4344,3.5625,1.84375,309.9054170849396,310.72294754152097,0.0011441603113097828,2.727545951364263e-05,6.782178426378849e-05,4.054632475014586e-05,0.0006811482765710592,0.0004630120347387237,0
4345,3.5625,1.875,349.48335677290123,350.1888276961175,0.0008757879467677441,2.9002305979464182e-05,5.182971389672275e-05,2.282740791725857e-05,0.0003834835748305225,0.0004923043719372216,0
4346,3.65625,1.78125,238.68190533616308,239.6193590836207,0.0017024061660453845,2.078772443114829e-05,0.00010107571309436736,8.028798866321907e-05,0.0013487788460312096,0.0003536273200141749,0
4347,3.65625,1.8125,272.99941934986845,273.89478007575156,0.0014220321604780442,2.4805157121221555e-05,8.437520579018809e-05,5.9570048668966535e-05,0.001000732772604124,0.00042129938787392024,0
4348,3.75,1.78125,238.68859522755488,239.62603618159272,0.00170233535832364,2.078348784406714e-05,0.00010106726170366898,8.028377385960184e-05,0.001348708040446791,0.000353627317876849,0
4349,3.75,1.8125,273.00512575274246,273.90047523305566,0.001421984654622762,2.4801547839459204e-05,8.436876874950983e-05,5.956722091005062e-05,0.0010006852683451311,0.00042129938627763095,0
4350,3.65625,1.84375,309.9086784047284,310.7262014809916,0.0011441379713090214,2.7273776602054767e-05,6.781877157902017e-05,4.05449949769654e-05,0.0006811259373648381,0.00046301203394418335,0
4351,3.65625,1.875,349.485936862683,350.1914019608607,0.0008757742637548313,2.9000964802516904e-05,5.1827558252171e-05,2.2826593449654098e-05,0.0003834698923769703,0.000492304371377861,0
4352,3.75,1.84375,309.91339028499647,310.7309040525926,0.001144107588585769,2.7270790297073688e-05,6.781397676824952e-05,4.054318647117583e-05,0.0006810955558047504,0.0004630120327810186,0
4353,3.75,1.875,349.4896525258924,350.1951105671788,0.0008757562105781495,2.8998592766171782e-05,5.182411162341083e-05,2.2825518857239047e-05,0.0003834518400189319,0.0004923043705592177,0
4354,3.84375,1.78125,238.6980960363627,239.63551914455104,0.0017022353912826398,2.077715485393483e-05,0.00010105497821299991,8.027782335906508e-05,0.0013486080764374677,0.0003536273148451721,0
4355,3.84375,1.8125,273.01321365527133,273.908547611611,0.0014219179838418062,2.4796183900388513e-05,8.435943627072007e-05,5.9563252370331554e-05,0.0010006185998121186,0.0004212993840296876,0
4356,3.9375,1.78125,238.71136921429826,239.64876733106058,0.0017020956365752175,2.076853335175599e-05,0.00010103803786254417,8.026950451078818e-05,0.0013484683259372243,0.0003536273106379932,0
4357,3.9375,1.8125,273.0244899266511,273.91980217995524,0.0014218249430480393,2.478892607316041e-05,8.434664024337124e-05,5.955771417021083e-05,0.001000525562144937,0.0004212993809031022,0
4358,3.84375,1.84375,309.92005612569034,310.73755718981874,0.001144065258528424,2.7266372787160265e-05,6.780703959829992e-05,4.054066681113966e-05,0.0006810532273791345,0.0004630120311492895,0
4359,3.84375,1.875,349.4948998057916,350.20034835235697,0.0008757313006113391,2.899509662812605e-05,5.1819132751429464e-05,2.2824036123303415e-05,0.0003834269311851204,0.0004923043694262187,0
4360,3.9375,1.84375,309.92933483467635,310.746818129251,0.0011440062179851938,2.72604250239894e-05,6.779757749741933e-05,4.053715247342993e-05,0.0006809941891040498,0.00046301202888114406,0
4361,3.9375,1.875,349.50219568062425,350.2076308912926,0.0008756965001759201,2.8990407725082434e-05,5.181237239693104e-05,2.2821964671848605e-05,0.00038339213233227397,0.0004923043678436462,0
4362,4.03125,1.78125,238.72963185635058,239.66699570932556,0.0017019035937764625,2.0757592636311273e-05,0.00010101566587072952,8.025807323441825e-05,0.0013482762889462918,0.0003536273048301707,0
4363,4.03125,1.8125,273.0399716492942,273.9352540326163,0.0014216970999382616,2.4779769086435977e-05,8.432987347006815e-05,5.9550104383632174e-05,0.0010003977233569565,0.0004212993765813052,0
4364,4.125,1.78125,238.75435823734665,239.69167657863255,0.0017016452204477149,2.0744611610279406e-05,0.0001009873052715271,8.02426936612477e-05,0.0013480179234884096,0.00035362729695930526,0
4365,4.125,1.8125,273.0608859415411,273.95612835829616,0.001421525029467753,2.4768953044151942e-05,8.430881503196375e-05,5.9539861987811804e-05,0.0010002256586802195,0.00042129937078753347,0
4366,4.03125,1.84375,309.9420544954106,310.7595131615022,0.0011439249121391218,2.7252956328993605e-05,6.778526914086314e-05,4.053231281186953e-05,0.0006809128863681949,0.0004630120257709269,0
4367,4.03125,1.875,349.512188787657,350.2176052712273,0.0008756482649316796,2.898454187727495e-05,5.180363540624455e-05,2.2819093528969603e-05,0.00038334389925477873,0.0004923043656769009,0
4368,4.125,1.84375,309.95921179021684,310.77663725178115,0.0011438152736965908,2.724416720933931e-05,6.77699538873533e-05,4.0525786678013986e-05,0.000680803252144729,0.0004630120215518618,0
4369,4.125,1.875,349.52565924637236,350.23105036418343,0.0008755830979780936,2.897765957055043e-05,5.179287411793965e-05,2.2815214547389218e-05,0.00038327873523227824,0.0004923043627458154,0
4370,4.21875,1.78125,238.78724842182055,239.7245079269885,0.001701304707148063,2.073027337878841e-05,0.00010095269812193663,8.022242474314822e-05,0.0013476774206508159,0.00035362728649724717,0
4371,4.21875,1.8125,273.088642942225,273.9838328199134,0.0014212975002485468,2.4757029227995275e-05,8.428334767307533e-05,5.952631844508005e-05,0.0009999981371761808,0.000421299363072366,0
4372,4.3125,1.78125,238.83015766580476,239.7673433082687,0.0017008658526142437,2.0715609995392015e-05,0.00010091191210648276,8.019630211109074e-05,0.0013472385797468598,0.0003536272728673839,0
4373,4.3125,1.8125,273.1247767856582,274.01989961415325,0.0014210035065003142,2.4744813309052205e-05,8.425363195518898e-05,5.9508818646136774e-05,0.0009997041534929737,0.00042129935300734057,0
4374,4.21875,1.84375,309.98195004972774,310.79933087390316,0.0011436691073195447,2.7234494818006993e-05,6.775158106409052e-05,4.051708624608352e-05,0.0006806570913212419,0.0004630120159983028,0
4375,4.21875,1.875,349.5435020358574,350.2488577971211,0.0008754946073129965,2.8970096880964746e-05,5.178004412531578e-05,2.2809947244351036e-05,0.00038319024843578697,0.0004923043588772096,0
4376,4.3125,1.84375,310.01151153610294,310.82883441219144,0.001143479229069975,2.722457452453142e-05,6.773035842755348e-05,4.0505783903022063e-05,0.0006804672203145608,0.0004630120087554142,0
4377,4.3125,1.875,349.5666901567795,350.27199915246274,0.0008753786072350902,2.8962335169246956e-05,5.176537764350897e-05,2.2803042474262014e-05,0.0003830742534035556,0.0004923043538315347,0
4378,4.40625,1.78125,238.88498740056303,239.82208211523422,0.0017003115657356453,2.0701763244090898e-05,0.00010086507167539338,8.016330843130248e-05,0.001346684310321357,0.00035362725541428826,0
4379,4.40625,1.8125,273.1708545099361,274.0658934569947,0.0014206312856310762,2.473320632523368e-05,8.421986875406517e-05,5.9486662428831494e-05,0.000999331945424158,0.00042129934020691817,0
4380,4.5,1.78125,238.9535401674563,239.8905249214777,0.0016996256499044145,2.068966942614381e-05,0.00010081214903312485,8.012247960698105e-05,0.0013459984162608634,0.00035362723364355114,0
4381,4.5,1.8125,273.2283543551313,274.12329053720003,0.001420169996741419,2.4722960845657838e-05,8.41821653456698e-05,5.9459204500011964e-05,0.000998870672521894,0.0004212993242195249,0
4382,4.40625,1.84375,310.04916319642916,310.86641238113344,0.0011432376000020917,2.7215106672695555e-05,6.77065078091843e-05,4.049140113648875e-05,0.0006802256004711628,0.0004630119995309289,0
4383,4.40625,1.875,349.5962163135964,350.30146472890556,0.000875229643126646,2.8954903797728804e-05,5.174907935234785e-05,2.2794175554619045e-05,0.0003829252957095964,0.0004923043474170496,0
4384,4.5,1.84375,310.0960966338524,310.9132543433573,0.0011429370213190625,2.7206684090064215e-05,6.76801935348692e-05,4.047350944480499e-05,0.0006799250332796743,0.0004630119880393882,0
4385,4.5,1.875,349.6330133433151,350.338185425231,0.0008750429963801907,2.8948255188954164e-05,5.1731320803938274e-05,2.278306561498411e-05,0.00038273865693822125,0.0004923043394419695,0
4386,3.09375,1.90625,391.88573717027833,392.44812229313476,0.0006227980456807477,3.0354720037095717e-05,3.6746450877256365e-05,6.391730840160648e-06,0.0001073763521825946,0.0005154216934981532,0
4387,3.09375,1.9375,437.37101992790144,437.764330768894,0.000390368733888734,3.141804774386969e-05,2.2894711430243575e-05,-8.523336313626118e-06,-0.00014318574806563867,0.0005335544819543727,0
4388,3.1875,1.90625,391.8856282543069,392.4480013014716,0.0006227848553348714,3.0357476040077103e-05,3.674842170520165e-05,6.390945665124548e-06,0.00010736316182253257,0.0005154216935123389,0
4389,3.1875,1.9375,437.3710279712931,437.76432918034476,0.00039035917111779567,3.141987334309704e-05,2.289596779236902e-05,-8.523905550728017e-06,-0.0001431953108280668,0.0005335544819458624,0
4390,3.28125,1.90625,391.88579841486785,392.44816231495435,0.0006227744626884397,3.035937967688085e-05,3.674970670752842e-05,6.390327030647569e-06,0.00010735276922072666,0.0005154216934677131,0
4391,3.28125,1.9375,437.37119494927936,437.7644889420354,0.00039035186306028734,3.1421136364340185e-05,2.2896795792703983e-05,-8.524340571636202e-06,-0.00014320261885767758,0.000533554481917965,0
4392,3.375,1.90625,391.8862711702397,392.4486281997094,0.0006227661087234425,3.036050654436906e-05,3.675033629857438e-05,6.389829754205323e-06,0.00010734441534417428,0.0005154216933792682,0
4393,3.375,1.9375,437.37154034033813,437.76482904927883,0.000390346313010787,3.1421884681748224e-05,2.289721373793796e-05,-8.524670943810264e-06,-0.00014320816886593052,0.0005335544818767176,0
4394,3.46875,1.90625,391.8871036980917,392.4494554685186,0.0006227589668729663,3.036091502828242e-05,3.675031966299258e-05,6.389404634710161e-06,0.00010733727365098136,0.000515421693221985,0
4395,3.46875,1.9375,437.3721049936985,437.76538986540044,0.00039034200248035057,3.1422155788884965e-05,2.289722826098739e-05,-8.524927527897574e-06,-0.00014321247928888363,0.0005335544817692342,0
4396,3.5625,1.90625,391.88839557173566,392.45074301861797,0.0006227521308698061,3.036062745920276e-05,3.6749625186072166e-05,6.388997726869405e-06,0.00010733043790011708,0.000515421692969689,0
4397,3.5625,1.9375,437.3729565879756,437.7662385919242,0.00039033839778958925,3.142196423233656e-05,2.2896822139184536e-05,-8.525142093152027e-06,-0.0001432160838265127,0.0005335544816161019,0
4398,3.65625,1.90625,391.89029862168513,392.4526419675565,0.0006227445706584874,3.0359625502018872e-05,3.6748173217748814e-05,6.388547715729942e-06,0.00010732287804570433,0.0005154216926127831,0
4399,3.65625,1.9375,437.37419606171204,437.7674756818851,0.00039033492724341925,3.142129844180275e-05,2.2895949772117064e-05,-8.525348669685684e-06,-0.00014321955415953912,0.0005335544814029584,0
4400,3.75,1.90625,391.89302845324,392.45536713181485,0.0006227350710093871,3.0357857696561297e-05,3.674583996415848e-05,6.387982267597181e-06,0.00010731337893515624,0.0005154216920742309,0
4401,3.75,1.9375,437.37596527788037,437.7692424763185,0.00039033094650822194,3.142012568879693e-05,2.2894540079310133e-05,-8.525585609486797e-06,-0.00014322353457300874,0.0005335544810812307,0
4402,3.84375,1.90625,391.8968771141274,392.45920964281464,0.0006227221543105547,3.0355259207581753e-05,3.674247263418806e-05,6.3872134266063085e-06,0.00010730046297497694,0.0005154216913355778,0
4403,3.84375,1.9375,437.3784555663179,437.7717296979581,0.00039032568265305004,3.1418405115779535e-05,2.2892506192917494e-05,-8.52589892286204e-06,-0.00014322879800605448,0.0005335544806591045,0
4404,3.9375,1.90625,391.9022251370215,392.4645489324692,0.0006227039984829126,3.0351784453319652e-05,3.673791719061015e-05,6.386132737290495e-06,0.00010728230819351373,0.0005154216902893988,0
4405,3.9375,1.9375,437.3819160093731,437.7751856587734,0.00039031814929093125,3.141610906087777e-05,2.28897617389201e-05,-8.526347321957672e-06,-0.00014323633077932278,0.000533554480070254,0
4406,4.03125,1.90625,391.9095498691067,392.4718610606433,0.0006226784215659492,3.034744988772431e-05,3.673206020682329e-05,6.384610319098982e-06,0.00010725673269354524,0.000515421688872404,0
4407,4.03125,1.9375,437.3866594959749,437.77992216004475,0.0003903069884512245,3.1413250578538054e-05,2.2886238940866832e-05,-8.527011637671222e-06,-0.0001432474907921272,0.0005335544792433517,0
4408,4.125,1.90625,391.91942602592377,392.48172032955347,0.0006226440546030585,3.0342375828773527e-05,3.672494051931707e-05,6.382564690543546e-06,0.0001072223676463153,0.0005154216869567432,0
4409,4.125,1.9375,437.39306388261014,437.78631811165627,0.0003902929083295864,3.1409909817536885e-05,2.2882060106255153e-05,-8.527849711281732e-06,-0.00014326156980912704,0.0005335544781387134,0
4410,4.21875,1.90625,391.932514296203,392.4947833166305,0.0006225953010062671,3.033680675779138e-05,3.6716469471453905e-05,6.379662713662526e-06,0.00010717361658038426,0.0005154216844258828,0
4411,4.21875,1.9375,437.40156538048376,437.7948041622242,0.0003902700020617119,3.140624628983346e-05,2.2877033138968272e-05,-8.52921315086519e-06,-0.00014328447458602614,0.000533554476647738,0
4412,4.3125,1.90625,391.9495348393274,392.5117697376481,0.0006225305295719054,3.033108889027858e-05,3.670689618795464e-05,6.375807297676062e-06,0.00010710884844243765,0.0005154216811294677,0
4413,4.3125,1.9375,437.41264174294565,437.80585945930903,0.0003902392274818088,3.140248406152679e-05,2.2871439123939297e-05,-8.531044937587495e-06,-0.00014331524724857036,0.0005335544747303791,0
4414,4.40625,1.90625,391.97122416496205,392.53341382646903,0.0006224460576684054,3.0325602167646792e-05,3.669638140513243e-05,6.370779237485635e-06,0.00010702438074889678,0.0005154216769195087,0
4415,4.40625,1.9375,437.42678380559323,437.81997268197046,0.00039019800891037663,3.1398868617138476e-05,2.2865370230995552e-05,-8.533498386142924e-06,-0.00014335646337026534,0.000533554472280642,0
4416,4.5,1.90625,391.99827527361424,392.56040685542933,0.0006223388802461439,3.0320673497286066e-05,3.6685073157016745e-05,6.3643996597306796e-06,0.00010691720855955985,0.0005154216716865841,0
4417,4.5,1.9375,437.4444550821701,437.8376059719908,0.00039014457415373257,3.139561211362718e-05,2.2858933130365244e-05,-8.536678983261936e-06,-0.0001434098950501878,0.0005335544692039204,0
4418,3.09375,1.96875,486.2877510108716,486.4932263675112,0.00018346743400208856,3.211232137756426e-05,1.0562578149908575e-05,-2.1549743227655682e-05,-0.00036201975272774184,0.0005454871867298304,0
4419,3.09375,2.0,539.0721199472487,539.0798840082674,6.25494150233522e-06,3.23478670036792e-05,-3.1086244689504383e-15,-3.234786700678782e-05,-0.0005434202482764876,0.0005496751897788228,0
4420,3.1875,1.96875,486.28780645032873,486.4932760464277,0.00018346227063265419,3.2113230542751836e-05,1.0563179958289481e-05,-2.1550050584462355e-05,-0.00036202491609483976,0.0005454871867274939,0
4421,3.1875,2.0,539.0721199472487,539.0798840087117,6.254941860191989e-06,3.23478670036792e-05,1.8207657603852567e-14,-3.234786698547154e-05,-0.0005434202479183898,0.0005496751897785818,0
4422,3.28125,1.96875,486.28792411911786,486.4933894476588,0.0001834584165839123,3.211386014934092e-05,1.0563580149280938e-05,-2.1550280000059985e-05,-0.00036202877010725414,0.0005454871866911664,0
4423,3.28125,2.0,539.0721199472487,539.0798840082674,6.25494150233522e-06,3.23478670036792e-05,-3.1086244689504383e-15,-3.234786700678782e-05,-0.0005434202482764876,0.0005496751897788228,0
4424,3.375,1.96875,486.2881160175283,486.49357830257304,0.0001834556272636535,3.211423338500552e-05,1.0563787347539488e-05,-2.155044603746603e-05,-0.00036203155941291065,0.0005454871866765642,0
4425,3.375,2.0,539.0721199472487,539.0798840082674,6.25494150233522e-06,3.23478670036792e-05,-3.1086244689504383e-15,-3.234786700678782e-05,-0.0005434202482764876,0.0005496751897788228,0
4426,3.46875,1.96875,486.2884042355451,486.49386443465806,0.00018345365643703644,3.2114368567981444e-05,1.0563805216357025e-05,-2.155056335162442e-05,-0.00036203353020403155,0.0005454871866410679,0
4427,3.46875,2.0,539.0721199472487,539.0798840158745,6.25494763074087e-06,3.23478670036792e-05,3.6148861681795097e-13,-3.234786664219058e-05,-0.0005434202421515234,0.0005496751897822642,0
4428,3.5625,1.96875,486.28882344060946,486.4942822613999,0.0001834522678928231,3.211427286586854e-05,1.0563626863024922e-05,-2.155064600284362e-05,-0.0003620349186834033,0.0005454871865762264,0
4429,3.5625,2.0,539.0721199472487,539.0798840081869,6.254941437436917e-06,3.23478670036792e-05,-7.105427357601002e-15,-3.2347867010784626e-05,-0.0005434202483436309,0.0005496751897810678,0
4430,3.65625,1.96875,486.2894240087493,486.4948819136085,0.0001834512237241373,3.2113940687139575e-05,1.0563232534899214e-05,-2.155070815224036e-05,-0.00036203596274731636,0.0005454871864714536,0
4431,3.65625,2.0,539.0721199472487,539.0798840082674,6.25494150233522e-06,3.23478670036792e-05,-3.1086244689504383e-15,-3.234786700678782e-05,-0.0005434202482764876,0.0005496751897788228,0
4432,3.75,1.96875,486.2902758826098,486.4957330819455,0.00018345027260517318,3.211335613206856e-05,1.056259137133253e-05,-2.155076476073603e-05,-0.0003620369137281883,0.0005454871863333615,0
4433,3.75,2.0,539.0721199472487,539.0798840082674,6.25494150233522e-06,3.23478670036792e-05,-3.1086244689504383e-15,-3.234786700678782e-05,-0.0005434202482764876,0.0005496751897788228,0
4434,3.84375,1.96875,486.29147296979255,486.4969293800264,0.00018344911667822353,3.211249947288053e-05,1.0561665914732288e-05,-2.155083355814824e-05,-0.00036203806947384586,0.0005454871861520693,0
4435,3.84375,2.0,539.0721199472487,539.0798840082674,6.25494150233522e-06,3.23478670036792e-05,-3.1086244689504383e-15,-3.234786700678782e-05,-0.0005434202482764876,0.0005496751897788228,0
4436,3.9375,1.96875,486.2931375403073,486.4985926650337,0.0001834473413035589,3.211135767644535e-05,1.0560418452154607e-05,-2.1550939224290744e-05,-0.0003620398445869122,0.0005454871858904711,0
4437,3.9375,2.0,539.0721199472487,539.0798840082674,6.25494150233522e-06,3.23478670036792e-05,-3.1086244689504383e-15,-3.234786700678782e-05,-0.0005434202482764876,0.0005496751897788228,0
4438,4.03125,1.96875,486.29542367228106,486.5008758986994,0.0001834438917874233,3.210993787838845e-05,1.0558793337445138e-05,-2.1551144540943312e-05,-0.0003620432937548679,0.0005454871855422913,0
4439,4.03125,2.0,539.0721199472487,539.0798868315658,6.257216012854267e-06,3.23478670036792e-05,1.353903655854083e-10,-3.234773161331361e-05,-0.0005434179737662283,0.0005496751897790825,0
4440,4.125,1.96875,486.2985184154158,486.50396971356474,0.00018344189596832566,3.210828011512845e-05,1.055701679986143e-05,-2.1551263315267022e-05,-0.0003620452890756866,0.0005454871850440122,0
4441,4.125,2.0,539.0721199472487,539.0798826889344,6.253878618936447e-06,3.23478670036792e-05,-6.327338653022707e-11,-3.234793027706573e-05,-0.0005434213111703754,0.0005496751897893118,0
4442,4.21875,1.96875,486.3026391367379,486.50808312133694,0.00018343381325180644,3.210646313611676e-05,1.0554718723021494e-05,-2.1551744413095264e-05,-0.0003620533711634859,0.0005454871844152924,0
4443,4.21875,2.0,539.0721199472487,539.0798840082674,6.25494150233522e-06,3.23478670036792e-05,-3.1086244689504383e-15,-3.234786700678782e-05,-0.0005434202482764876,0.0005496751897788228,0
4444,4.3125,1.96875,486.308025617391,486.5134605388264,0.00018342369153126728,3.210459700531132e-05,1.0552250133244456e-05,-2.1552346872066863e-05,-0.0003620634920287613,0.0005454871835600286,0
4445,4.3125,2.0,539.0721199472487,539.0798841542667,6.255059122458809e-06,3.23478670036792e-05,6.997957768817287e-12,-3.234786000572143e-05,-0.0005434201306637486,0.0005496751897862074,0
4446,4.40625,1.96875,486.3149259083177,486.52034776423375,0.0001834094265020414,3.210280218413075e-05,1.0549606229037778e-05,-2.1553195955092974e-05,-0.0003620777559958031,0.0005454871824978445,0
4447,4.40625,2.0,539.0721199472487,539.0798840082215,6.254941465305579e-06,3.23478670036792e-05,-5.329070518200751e-15,-3.234786700900827e-05,-0.0005434202483137893,0.0005496751897790949,0
4448,4.5,1.96875,486.3235756666829,486.5289796594969,0.00018339021977616446,3.210118304108889e-05,1.054684385959348e-05,-2.1554339181495408e-05,-0.0003620969613540827,0.0005454871811302472,0
4449,4.5,2.0,539.0721199472487,539.0798840082674,6.25494150233522e-06,3.23478670036792e-05,-3.1086244689504383e-15,-3.234786700678782e-05,-0.0005434202482764876,0.0005496751897788228,0
4450,4.546875,0.03125,4.1431934363886336e+18,4.1429974102019395e+18,-2.0548184993992188e-05,-0.001158826197683871,-2.0619254177622892e-05,0.001138206943506248,0.019121035080934306,-0.019141583265928297,0
4451,4.546875,-0.0,4.282603369901768e+18,4.282399664392897e+18,-2.065806120524023e-05,-0.001196228099337504,-2.0620039692387238e-05,0.0011756080596451168,0.019749346178347216,-0.019770004239552455,0
4452,4.546875,0.0625,3.755754840879342e+18,3.755589070838498e+18,-1.9169143328090636e-05,-0.0010550023431052657,-2.0615868332463094e-05,0.001034386474772775,0.01737692796922006,-0.01739609711254815,0
4453,4.59375,0.03125,4.3971141561128883e+18,4.397034764033652e+18,-7.841473287067037e-06,-0.0012833329257249393,-2.060372323775539e-05,0.0012627292024871561,0.021212916962269936,-0.021220758435557003,0
4454,4.59375,-0.0,4.5451897220751713e+18,4.5451029965842924e+18,-8.286730316830597e-06,-0.001325246523212198,-2.0604468374485485e-05,0.0013046420548377125,0.02191702189214169,-0.02192530862245852,0
4455,4.59375,0.0625,3.985364497917403e+18,3.985304467755652e+18,-6.541676265557754e-06,-0.0011668876636152792,-2.060111498325412e-05,0.001146286548632025,0.019256766473131025,-0.01926330814939658,0
4456,4.546875,0.09375,3.201621096352817e+18,3.2014957029511803e+18,-1.7009735762052862e-05,-0.0009064784143109628,-2.0609764902035366e-05,0.0008858686494089274,0.014881938314546058,-0.01489894805030811,0
4457,4.546875,0.125,2.584954988478486e+18,2.5848695349168143e+18,-1.435716439830413e-05,-0.0007403484252724024,-2.0600589241359657e-05,0.0007197478360310705,0.012091231476572963,-0.012105588640971266,0
4458,4.59375,0.09375,3.3957950195930593e+18,3.3957598242265523e+18,-4.501223597324331e-06,-0.0010003608560196775,-2.0596461081878736e-05,0.0009797643949378543,0.01645931741458775,-0.016463818638185076,0
4459,4.59375,0.125,2.7385459976386857e+18,2.7385334456023444e+18,-1.9905791676433838e-06,-0.000814479860959505,-2.0589464275300173e-05,0.0007938903966842048,0.013336771675854921,-0.013338762255022564,0
4460,4.640625,0.03125,4.438978132790597e+18,4.4389239190950216e+18,-5.304115475651496e-06,-0.0013025567508780922,-2.0592997547197456e-05,0.0012819637533308947,0.021536043194759946,-0.021541347310235597,0
4461,4.640625,-0.0,4.588481384741762e+18,4.588420735271032e+18,-5.740440537426806e-06,-0.0013451448679716593,-2.0593646547051314e-05,0.001324551221424608,0.02225148117031785,-0.022257221610855277,0
4462,4.640625,0.0625,4.0232229899978204e+18,4.0231857213758746e+18,-4.023051137442731e-06,-0.0011842266764553466,-2.0590937564124445e-05,0.0011636357388912222,0.01954822004180282,-0.019552243092940264,0
4463,4.6875,0.03125,4.4441564412827356e+18,4.444106539884507e+18,-4.876521303654507e-06,-0.0013048733892773723,-2.0585416215190833e-05,0.0012842879730621815,0.02157508836775883,-0.021579964889062483,0
