id,mesh,branch,bias_V,contact,component,reference_delta_dex,candidate_delta_dex,error_dex,pass
P3,M1,reverse,-0.1,Cathode,hole,-0.37464925236648566,-0.37440541374031694,0.0002438386261687242,True
P3,M1,reverse,-0.2,Anode,total,-0.23876585603527561,-0.23861455735363787,0.0001512986816377404,True
P3,M1,reverse,-0.2,Anode,electron,-0.3746714410513333,-0.3744273979368139,0.00024404311451942107,True
P3,M1,reverse,-0.2,Anode,hole,-0.21840736708219005,-0.21827198128256026,0.0001353857996297947,True
P3,M1,reverse,-0.2,Cathode,total,-0.23876585603526285,-0.23861455735420292,0.00015129868105992483,True
P3,M1,reverse,-0.2,Cathode,electron,-0.23053026955229203,-0.23038533504215594,0.0001449345101360855,True
P3,M1,reverse,-0.2,Cathode,hole,-0.3746713933134848,-0.37442735567326124,0.0002440376402235711,True
P3,M1,reverse,-0.3,Anode,total,-0.22851411976715505,-0.2283679000727926,0.0001462196943624594,True
P3,M1,reverse,-0.3,Anode,electron,-0.3746903507978219,-0.374446067300677,0.0002442834971449481,True
P3,M1,reverse,-0.3,Anode,hole,-0.21205151339908712,-0.2119179937089801,0.0001335196901070257,True
P3,M1,reverse,-0.3,Cathode,total,-0.2285141197671597,-0.22836790007324836,0.00014621969391134804,True
P3,M1,reverse,-0.3,Cathode,electron,-0.22172305225255948,-0.22158202449473316,0.0001410277578263175,True
P3,M1,reverse,-0.3,Cathode,hole,-0.3746903113313039,-0.37444602724574894,0.00024428408555499104,True
P3,M1,reverse,-0.4,Anode,total,-0.22212207036212833,-0.22197857583192945,0.0001434945301988788,True
P3,M1,reverse,-0.4,Anode,electron,-0.37470663499279605,-0.3744621405096813,0.0002444944831147544,True
P3,M1,reverse,-0.4,Anode,hole,-0.2082021342584391,-0.20806931543925478,0.0001328188191843105,True
P3,M1,reverse,-0.4,Cathode,total,-0.22212207036213338,-0.2219785758323305,0.00014349452980289001,True
P3,M1,reverse,-0.4,Cathode,electron,-0.21631381390560606,-0.21617473951293156,0.00013907439267449306,True
P3,M1,reverse,-0.4,Cathode,hole,-0.37470659720598676,-0.37446210236548155,0.000244494840505205,True
P3,M1,reverse,-0.5,Anode,total,-0.2177573361492624,-0.21761518820844722,0.0001421479408151849,True
P3,M1,reverse,-0.5,Anode,electron,-0.3747207347894564,-0.3744760895417049,0.0002446452477514738,True
P3,M1,reverse,-0.5,Anode,hole,-0.20562604829654657,-0.20549322790840854,0.00013282038813802743,True
P3,M1,reverse,-0.5,Cathode,total,-0.21775733614925993,-0.21761518820880535,0.00014214794045458445,True
P3,M1,reverse,-0.5,Cathode,electron,-0.2126571349378755,-0.21251888021278648,0.00013825472508902092,True
P3,M1,reverse,-0.5,Cathode,hole,-0.37472069835683985,-0.37447605306351794,0.0002446452933219101,True
P3,M1,reverse,-0.6,Anode,total,-0.21457535309814663,-0.21443361159391114,0.00014174150423548748,True
P3,M1,reverse,-0.6,Anode,electron,-0.37473295311861127,-0.37448825478563824,0.0002446983329730257,True
P3,M1,reverse,-0.6,Anode,hole,-0.20377065589720916,-0.20363733810777457,0.00013331778943459494,True
P3,M1,reverse,-0.6,Cathode,total,-0.21457535309813952,-0.21443361159423813,0.00014174150390139362,True
P3,M1,reverse,-0.6,Cathode,electron,-0.21000851770453996,-0.2098703108959738,0.0001382068085661603,True
P3,M1,reverse,-0.6,Cathode,hole,-0.3747329182710546,-0.37448821976846924,0.00024469850258534986,True
P3,M1,reverse,-0.7,Anode,total,-0.2121427743819107,-0.21200077124431066,0.00014200313760004413,True
P3,M1,reverse,-0.7,Anode,electron,-0.37474350857434713,-0.37449889230800554,0.0002446162663415907,True
P3,M1,reverse,-0.7,Anode,hole,-0.202361713719314,-0.20222755905276082,0.0001341546665531712,True
P3,M1,reverse,-0.7,Cathode,total,-0.21214277438191667,-0.21200077124461195,0.0001420031373047248,True
P3,M1,reverse,-0.7,Cathode,electron,-0.20799203500096186,-0.20785333675133963,0.0001386982496222322,True
P3,M1,reverse,-0.7,Cathode,hole,-0.3747434750052795,-0.37449885857685516,0.00024461642842432685,True
P3,M1,reverse,-0.8,Anode,total,-0.21021561590344112,-0.210072921051544,0.00014269485189713493,True
P3,M1,reverse,-0.8,Anode,electron,-0.3747525779349699,-0.37450820848364164,0.0002443694513282746,True
P3,M1,reverse,-0.8,Anode,hole,-0.20124900910264526,-0.20111385156891945,0.0001351575337258104,True
P3,M1,reverse,-0.8,Cathode,total,-0.2102156159034409,-0.21007292105182734,0.00014269485161355622,True
P3,M1,reverse,-0.8,Cathode,electron,-0.20639865786602235,-0.20625914415195243,0.00013951371406992208,True
P3,M1,reverse,-0.8,Cathode,hole,-0.3747525454788442,-0.3745081758874375,0.0002443695914066679,True
P3,M1,reverse,-0.9,Anode,total,-0.20864650157777387,-0.20850293176004223,0.00014356981773164246,True
P3,M1,reverse,-0.9,Anode,electron,-0.3747603316139062,-0.3745163865224136,0.00024394509149261445,True
P3,M1,reverse,-0.9,Anode,hole,-0.20034390391037227,-0.2002077804178169,0.00013612349255537337,True
P3,M1,reverse,-0.9,Cathode,total,-0.20864650157777623,-0.20850293176030765,0.0001435698174685751,True
P3,M1,reverse,-0.9,Cathode,electron,-0.20510339958188079,-0.20496297722931545,0.0001404223525653392,True
P3,M1,reverse,-0.9,Cathode,hole,-0.3747603001240719,-0.3745163549308262,0.0002439451932457204,True
P3,M1,reverse,-1.0,Anode,total,-0.20734125990803057,-0.20719690589812617,0.00014435400990439606,True
P3,M1,reverse,-1.0,Anode,electron,-0.37476696152053063,-0.374523606136814,0.0002433553837166147,True
P3,M1,reverse,-1.0,Anode,hole,-0.1995908433678663,-0.19945402604285203,0.0001368173250142768,True
P3,M1,reverse,-1.0,Cathode,total,-0.20734125990803937,-0.2071969058983734,0.00014435400966597567,True
P3,M1,reverse,-1.0,Cathode,electron,-0.2040270504999259,-0.2038858855472678,0.00014116495265809048,True
P3,M1,reverse,-1.0,Cathode,hole,-0.3747669308708748,-0.3745235754391012,0.00024335543177361751,True
P3,M2,forward,0.02,Anode,total,-0.2968320697142877,-0.2966389340717243,0.00019313564256340232,True
P3,M2,forward,0.02,Anode,electron,-0.3746166255383036,-0.3743734476918936,0.00024317784640998097,True
P3,M2,forward,0.02,Anode,hole,-0.25153882750773165,-0.2513786022590936,0.00016022524863806842,True
P3,M2,forward,0.02,Cathode,total,-0.29683206971429443,-0.296638911215364,0.00019315849893042358,True
P3,M2,forward,0.02,Cathode,electron,-0.2818682504058236,-0.2816856108936404,0.0001826395121831692,True
P3,M2,forward,0.02,Cathode,hole,-0.37461647212027277,-0.37437339933561703,0.00024307278465574012,True
P3,M2,forward,0.04,Anode,total,-0.30800395166296246,-0.3078032122916029,0.00020073937135955955,True
P3,M2,forward,0.04,Anode,electron,-0.37461047086780774,-0.3743673241442342,0.00024314672357356182,True
P3,M2,forward,0.04,Anode,hole,-0.26096475646212597,-0.260797587622995,0.00016716883913098224,True
P3,M2,forward,0.04,Cathode,total,-0.3080039516629685,-0.3078032100893231,0.00020074157364541323,True
P3,M2,forward,0.04,Cathode,electron,-0.2932360920076519,-0.2930455469768276,0.000190545030824274,True
P3,M2,forward,0.04,Cathode,hole,-0.3746104367189175,-0.37436727485677185,0.00024316186214567992,True
P3,M2,forward,0.06,Anode,total,-0.31934230215139525,-0.3191340100109163,0.0002082921404789606,True
P3,M2,forward,0.06,Anode,electron,-0.3746040745074354,-0.37436093991746144,0.00024313458997393678,True
P3,M2,forward,0.06,Anode,hole,-0.2720772824820675,-0.2719019812181319,0.00017530126393555667,True
P3,M2,forward,0.06,Cathode,total,-0.31934230215139725,-0.3191339845630253,0.00020831758837197567,True
P3,M2,forward,0.06,Cathode,electron,-0.30534025579350826,-0.3051413892534696,0.00019886654003864468,True
P3,M2,forward,0.06,Cathode,hole,-0.37460404559789445,-0.3743608902025864,0.00024315539530805896,True
P3,M2,forward,0.08,Anode,total,-0.3302004381476274,-0.32998512810515007,0.00021531004247732355,True
P3,M2,forward,0.08,Anode,electron,-0.3745973904954913,-0.37435427115212616,0.00024311934336512797,True
P3,M2,forward,0.08,Anode,hole,-0.28464332976721046,-0.2844589912593203,0.00018433850789018047,True
P3,M2,forward,0.08,Cathode,total,-0.3302004381476137,-0.3299850134886272,0.0002154246589864961,True
P3,M2,forward,0.08,Cathode,electron,-0.3175230078707228,-0.3173159232328462,0.0002070846378766089,True
P3,M2,forward,0.08,Cathode,hole,-0.37459731658009043,-0.3743542254488882,0.00024309113120224435,True
P3,M2,forward,0.1,Anode,total,-0.33999571575361304,-0.3397744368510643,0.00022127890254874938,True
P3,M2,forward,0.1,Anode,electron,-0.3745903897861319,-0.37434729434566305,0.00024309544046885456,True
P3,M2,forward,0.1,Anode,hole,-0.2981069082564931,-0.29791306602828904,0.00019384222820406638,True
P3,M2,forward,0.1,Cathode,total,-0.3399957157536046,-0.3397740083971713,0.0002217073564332872,True
P3,M2,forward,0.1,Cathode,electron,-0.32905622772039783,-0.32884153754224776,0.00021469017815006763,True
P3,M2,forward,0.1,Cathode,hole,-0.3745903470190643,-0.37434726247718136,0.00024308454188293194,True
P3,M2,forward,0.12,Anode,total,-0.3483474386434542,-0.34812143438389265,0.0002260042595615408,True
P3,M2,forward,0.12,Anode,electron,-0.37458308523568606,-0.37433999253548417,0.00024309270020189677,True
P3,M2,forward,0.12,Anode,hole,-0.31166726248303456,-0.3114641001373817,0.00020316234565287417,True
P3,M2,forward,0.12,Cathode,total,-0.34834743864344553,-0.3481204420509,0.0002269965925455475,True
P3,M2,forward,0.12,Cathode,electron,-0.339330539835729,-0.3391092061400411,0.0002213336956878864,True
P3,M2,forward,0.12,Cathode,hole,-0.37458303609609495,-0.37433998177894956,0.00024305431714538583,True
P3,M2,forward,0.14,Anode,total,-0.35512417199581836,-0.3548944522344395,0.00022971976137886596,True
P3,M2,forward,0.14,Anode,electron,-0.37457542949802747,-0.3743323476064624,0.00024308189156507787,True
P3,M2,forward,0.14,Anode,hole,-0.32447257490845033,-0.3242608456175706,0.00021172929087970305,True
P3,M2,forward,0.14,Cathode,total,-0.35512417199582674,-0.3548929296123426,0.0002312423834841537,True
P3,M2,forward,0.14,Cathode,electron,-0.3479869201272209,-0.3477601024812336,0.00022681764598725396,True
P3,M2,forward,0.14,Cathode,hole,-0.37457537973139476,-0.37433235097322026,0.00024302875817450165,True
P3,M2,forward,0.16,Anode,total,-0.3604022528997056,-0.3601695490502262,0.000232703849479432,True
P3,M2,forward,0.16,Anode,electron,-0.3745673961786163,-0.3743243396135375,0.00024305656507878082,True
P3,M2,forward,0.16,Anode,hole,-0.33583758150755366,-0.3356184495841518,0.0002191319234018385,True
P3,M2,forward,0.16,Cathode,total,-0.3604022528996991,-0.3601677640087224,0.000234488890976714,True
P3,M2,forward,0.16,Cathode,electron,-0.35493933446757153,-0.3547081918281229,0.00023114263944862268,True
P3,M2,forward,0.16,Cathode,hole,-0.37456734066076575,-0.37432434141856613,0.00024299924219961522,True
P3,M2,forward,0.18,Anode,total,-0.3643825132901634,-0.3641472545209658,0.00023525876919761046,True
P3,M2,forward,0.18,Anode,electron,-0.37455895804918177,-0.374315947552295,0.00024301049688674192,True
P3,M2,forward,0.18,Anode,hole,-0.34537779695760823,-0.34515259053796116,0.00022520641964707266,True
P3,M2,forward,0.18,Cathode,total,-0.3643825132901505,-0.3641456118388032,0.00023690145134730445,True
P3,M2,forward,0.18,Cathode,electron,-0.36031021777619116,-0.36007578331637163,0.00023443445981952138,True
P3,M2,forward,0.18,Cathode,hole,-0.3745589021190988,-0.37431592513384915,0.0002429769852496655,True
P3,M2,forward,0.2,Anode,total,-0.36731128998297685,-0.36699715028943325,0.0003141396935436025,True
P3,M2,forward,0.2,Anode,electron,-0.3745500782330323,-0.37419245646442195,0.0003576217686103722,True
P3,M2,forward,0.2,Anode,hole,-0.35301751832497746,-0.3527875421940538,0.0002299761309236814,True
P3,M2,forward,0.2,Cathode,total,-0.36731128998297424,-0.36707263248456,0.00023865749841422979,True
P3,M2,forward,0.2,Cathode,electron,-0.3643356343078021,-0.3640987638686633,0.00023687043913878103,True
P3,M2,forward,0.2,Cathode,hole,-0.3745500238816976,-0.37430706475411785,0.00024295912757976712,True
P3,M2,forward,0.22,Anode,total,-0.3694274428559366,-0.36918834822679647,0.00023909462914012414,True
P3,M2,forward,0.22,Anode,electron,-0.37454071487255225,-0.3742976580872581,0.00024305678529412678,True
P3,M2,forward,0.22,Anode,hole,-0.35890752199879183,-0.3586739303181087,0.00023359168068315395,True
P3,M2,forward,0.22,Cathode,total,-0.36942744285591944,-0.3691875305880775,0.0002399122678419241,True
P3,M2,forward,0.22,Cathode,electron,-0.36728458616545423,-0.3670459518544061,0.00023863431104814703,True
P3,M2,forward,0.22,Cathode,hole,-0.37454066191587243,-0.37429772313447257,0.00024293878139985958,True
P3,M2,forward,0.24,Anode,total,-0.37093609137905303,-0.3706959211494194,0.00024017022963362944,True
P3,M2,forward,0.24,Anode,electron,-0.3745308182737405,-0.3742878986344833,0.00024291963925721083,True
P3,M2,forward,0.24,Anode,hole,-0.363317109840229,-0.363080861456208,0.00023624838402103165,True
P3,M2,forward,0.24,Cathode,total,-0.3709360913790514,-0.37069530051855737,0.00024079086049405563,True
P3,M2,forward,0.24,Cathode,electron,-0.3694088388899597,-0.36916895166504404,0.00023988722491563585,True
P3,M2,forward,0.24,Cathode,hole,-0.37453075758891197,-0.3742878512423519,0.00024290634656004562,True
P3,M2,forward,0.26,Anode,total,-0.3720009894838352,-0.37168428544374654,0.0003167040400886556,True
P3,M2,forward,0.26,Anode,electron,-0.37452034801051165,-0.3741670737288575,0.00035327428165415897,True
P3,M2,forward,0.26,Anode,hole,-0.36654635168512834,-0.36630816797402715,0.00023818371110118086,True
P3,M2,forward,0.26,Cathode,total,-0.3720009894838187,-0.371759577489722,0.00024141199409671854,True
P3,M2,forward,0.26,Cathode,electron,-0.3709202188660109,-0.3706794440979587,0.00024077476805217657,True
P3,M2,forward,0.26,Cathode,hole,-0.37452029022074595,-0.3742773984505749,0.0002428917701710609,True
P3,M2,forward,0.28,Anode,total,-0.37274683464662844,-0.3725049990249313,0.00024183562169716177,True
P3,M2,forward,0.28,Anode,electron,-0.3745092328360763,-0.3742663653810602,0.00024286745501611584,True
P3,M2,forward,0.28,Anode,hole,-0.36887300739209367,-0.3686334531890907,0.00023955420300297847,True
P3,M2,forward,0.28,Cathode,total,-0.3727468346466325,-0.37250499901469847,0.00024183563193402868,True
P3,M2,forward,0.28,Cathode,electron,-0.37198564384016913,-0.371744254494659,0.00024138934551015678,True
P3,M2,forward,0.28,Cathode,hole,-0.3745091716672665,-0.37426630553013945,0.0002428661371270402,True
P3,M2,forward,0.3,Anode,total,-0.3732657312584635,-0.3730236040402395,0.00024212721822403083,True
P3,M2,forward,0.3,Anode,electron,-0.37449741154353533,-0.37425456506185084,0.00024284648168448886,True
P3,M2,forward,0.3,Anode,hole,-0.3705294401381194,-0.3702889174670505,0.00024052267106888792,True
P3,M2,forward,0.3,Cathode,total,-0.37326573125845486,-0.37302360400963563,0.00024212724881922387,True
P3,M2,forward,0.3,Cathode,electron,-0.37273123161760663,-0.37248941642754174,0.00024181519006488683,True
P3,M2,forward,0.3,Cathode,hole,-0.3744973492632092,-0.3742545043041969,0.00024284495901233383,True
P3,M2,forward,0.32,Anode,total,-0.37362428497960737,-0.3733819599187141,0.0002423250608932781,True
P3,M2,forward,0.32,Anode,electron,-0.37448480341687107,-0.3742419771808859,0.00024282623598514963,True
P3,M2,forward,0.32,Anode,hole,-0.37169819296596174,-0.3714569929473629,0.00024120001859884166,True
P3,M2,forward,0.32,Cathode,total,-0.37362428497959915,-0.37338195989867856,0.00024232508092059124,True
P3,M2,forward,0.32,Cathode,electron,-0.3732496182694927,-0.3730075112721668,0.00024210699732590824,True
P3,M2,forward,0.32,Cathode,hole,-0.3744847409835912,-0.37424191571210563,0.00024282527148555832,True
P3,M2,forward,0.34,Anode,total,-0.3738699915085453,-0.3736275353613268,0.00024245614721846165,True
P3,M2,forward,0.34,Anode,electron,-0.37447131471715367,-0.3742285091569595,0.00024280556019418142,True
P3,M2,forward,0.34,Anode,hole,-0.3725169680954829,-0.37227529975133067,0.00024166834415223493,True
P3,M2,forward,0.34,Cathode,total,-0.3738699915085377,-0.3736275353487946,0.00024245615974310963,True
P3,M2,forward,0.34,Cathode,electron,-0.37360757658066734,-0.3733652726732212,0.00024230390744611752,True
P3,M2,forward,0.34,Cathode,hole,-0.3744712519077933,-0.3742284472194257,0.00024280468836757052,True
P3,M2,forward,0.36,Anode,total,-0.37403639015211815,-0.37379384885760886,0.00024254129450929085,True
P3,M2,forward,0.36,Anode,electron,-0.37445683647916317,-0.3742140512230497,0.0002427852561134869,True
P3,M2,forward,0.36,Anode,hole,-0.3730868684543184,-0.37284487889217116,0.00024198956214721568,True
P3,M2,forward,0.36,Cathode,total,-0.3740363901521212,-0.3737938488504507,0.00024254130167050691,True
P3,M2,forward,0.36,Cathode,electron,-0.3738526195002773,-0.37361018432382614,0.0002424351764511723,True
P3,M2,forward,0.36,Cathode,hole,-0.37445677311805003,-0.37421398920621785,0.0002427839118321895,True
P3,M2,forward,0.38,Anode,total,-0.374146993702783,-0.37390439901631506,0.00024259468646792293,True
P3,M2,forward,0.38,Anode,electron,-0.3744412363498133,-0.37419847113829113,0.0002427652115221668,True
P3,M2,forward,0.38,Anode,hole,-0.37348077345835945,-0.3732385652508494,0.0002422082075100307,True
P3,M2,forward,0.38,Cathode,total,-0.3741469937027871,-0.3739043990130777,0.00024259468970938558,True
P3,M2,forward,0.38,Cathode,electron,-0.37401824693436364,-0.37377572624453387,0.0002425206898297727,True
P3,M2,forward,0.38,Cathode,hole,-0.3744411733514915,-0.37419840965054185,0.00024276370094966637,True
P3,M2,forward,0.4,Anode,total,-0.37421818673201024,-0.37397556159176726,0.0002426251402429802,True
P3,M2,forward,0.4,Anode,electron,-0.3744243506152975,-0.3741816058208976,0.00024274479439989616,True
P3,M2,forward,0.4,Anode,hole,-0.3737505512436843,-0.3735081976957985,0.00024235354788576524,True
P3,M2,forward,0.4,Cathode,total,-0.3742181867320084,-0.37397556159145723,0.00024262514055117812,True
P3,M2,forward,0.4,Cathode,electron,-0.3741279155547905,-0.37388534175487054,0.0002425737999199873,True
P3,M2,forward,0.4,Cathode,hole,-0.37442428811847284,-0.37418154579526575,0.00024274232320709022,True
P3,M2,forward,0.42,Anode,total,-0.37426131472871155,-0.37401867439435776,0.00024264033435378307,True
P3,M2,forward,0.42,Anode,electron,-0.3744059720235034,-0.37416324734008294,0.00024272468342045883,True
P3,M2,forward,0.42,Anode,hole,-0.3739327782650104,-0.3736903295897414,0.0002424486752690136,True
P3,M2,forward,0.42,Cathode,total,-0.37426131472872204,-0.3740186743963338,0.00024264033238824423,True
P3,M2,forward,0.42,Cathode,electron,-0.3741979471266753,-0.37395534219566545,0.00024260493100985991,True
P3,M2,forward,0.42,Cathode,hole,-0.3744059112879656,-0.37416319018973493,0.00024272109823064714,True
P3,M2,forward,0.44,Anode,total,-0.3742841522385674,-0.37404150747507675,0.00024264476349067365,True
P3,M2,forward,0.44,Anode,electron,-0.374385822732347,-0.37414311794540117,0.0002427047869458243,True
P3,M2,forward,0.44,Anode,hole,-0.374053040077759,-0.37381053180269797,0.00024250827506105965,True
P3,M2,forward,0.44,Cathode,total,-0.3742841522385639,-0.37404150747893994,0.0002426447596239889,True
P3,M2,forward,0.44,Cathode,electron,-0.3742396042953561,-0.37399698352032185,0.00024262077503423018,True
P3,M2,forward,0.44,Cathode,hole,-0.3743857652543488,-0.3741430657921215,0.00024269946222732486,True
P3,M2,forward,0.46,Anode,total,-0.3742919133372648,-0.37404927146417744,0.00024264187308736807,True
P3,M2,forward,0.46,Anode,electron,-0.37436350838256227,-0.3741208231065261,0.00024268527603615864,True
P3,M2,forward,0.46,Anode,hole,-0.374129065870455,-0.37388652274532436,0.00024254312513066756,True
P3,M2,forward,0.46,Cathode,total,-0.3742919133372775,-0.37404927146975814,0.00024264186751937755,True
P3,M2,forward,0.46,Cathode,electron,-0.37426053960980127,-0.37401791339116935,0.00024262621863191391,True
P3,M2,forward,0.46,Cathode,hole,-0.37436345666812665,-0.3741207791164916,0.0002426775516350399,True
P3,M2,forward,0.48,Anode,total,-0.3742878996299681,-0.3740452658456131,0.00024263378435501748,True
P3,M2,forward,0.48,Anode,electron,-0.3743384255929981,-0.37409575943468515,0.00024266615831297633,True
P3,M2,forward,0.48,Anode,hole,-0.37417292480549064,-0.3739303647055821,0.00024256009990852867,True
P3,M2,forward,0.48,Cathode,total,-0.37428789962997816,-0.3740452658529466,0.00024263377703154232,True
P3,M2,forward,0.48,Cathode,electron,-0.37426575696279896,-0.37402313241665525,0.00024262454614371043,True
P3,M2,forward,0.48,Cathode,hole,-0.3743383831361174,-0.3740957283118982,0.0002426548242192017,True
P3,M2,forward,0.5,Anode,total,-0.37427383235075756,-0.3740312102090882,0.00024262214166936857,True
P3,M2,forward,0.5,Anode,electron,-0.374309576177669,-0.37406692856845253,0.0002426476092164953,True
P3,M2,forward,0.5,Anode,hole,-0.37419247004219097,-0.37394990588275945,0.0002425641594315242,True
P3,M2,forward,0.5,Cathode,total,-0.37427383235075756,-0.3740312102185119,0.00024262213224568452,True
P3,M2,forward,0.5,Cathode,electron,-0.3742581647620788,-0.3740155465524606,0.00024261820961818392,True
P3,M2,forward,0.5,Cathode,hole,-0.3743095483574948,-0.3740669172803754,0.00024263107711941512,True
P3,M2,forward,0.52,Anode,total,-0.3742498281836961,-0.3740072207132556,0.00024260747044052566,True
P3,M2,forward,0.52,Anode,electron,-0.3742751823155717,-0.3740325529908677,0.00024262932470403564,True
P3,M2,forward,0.52,Anode,hole,-0.3741921029484216,-0.37394954524473434,0.0002425577036872517,True
P3,M2,forward,0.52,Cathode,total,-0.37424982818369307,-0.3740072207255854,0.0002426074581076687,True
P3,M2,forward,0.52,Cathode,electron,-0.37423870733982856,-0.373996098852683,0.00024260848714557914,True
P3,M2,forward,0.52,Cathode,hole,-0.37427517695267704,-0.37403257183659244,0.00024260511608459323,True
P3,M2,forward,0.54,Anode,total,-0.37421384604914415,-0.3739712568532205,0.00024258919592362593,True
P3,M2,forward,0.54,Anode,electron,-0.3742318820613296,-0.3739892717719476,0.00024261028938205031,True
P3,M2,forward,0.54,Anode,hole,-0.3741727760561834,-0.37393023490192157,0.00024254115426181055,True
P3,M2,forward,0.54,Cathode,total,-0.3742138460491375,-0.37397125687020033,0.00024258917893715815,True
P3,M2,forward,0.54,Cathode,electron,-0.37420592025449784,-0.373963324792027,0.0002425954624708515,True
P3,M2,forward,0.54,Cathode,hole,-0.37423191081850954,-0.37398933595721134,0.00024257486129819483,True
P3,M2,forward,0.56,Anode,total,-0.3741601613367564,-0.3739175972122174,0.0002425641245389909,True
P3,M2,forward,0.56,Anode,electron,-0.3741730290354781,-0.37393044174951945,0.00024258728595866197,True
P3,M2,forward,0.56,Anode,hole,-0.3741308569461912,-0.3738883455783035,0.00024251136788766559,True
P3,M2,forward,0.56,Cathode,total,-0.3741601613367603,-0.37391759723746504,0.00024256409929523937,True
P3,M2,forward,0.56,Cathode,electron,-0.3741544802998057,-0.3739119036187755,0.00024257668103017105,True
P3,M2,forward,0.56,Cathode,hole,-0.3741731091421637,-0.37393057371384586,0.00024253542831781383,True
P3,M2,forward,0.58,Anode,total,-0.3740758774923871,-0.3738333539510822,0.0002425235413048843,True
P3,M2,forward,0.58,Anode,electron,-0.3740850826704734,-0.3738425307114027,0.0002425519590706915,True
P3,M2,forward,0.58,Anode,hole,-0.37405491234224897,-0.37381245353372855,0.00024245880852041823,True
P3,M2,forward,0.58,Cathode,total,-0.37407587749240506,-0.3738333539921223,0.00024252350028275416,True
P3,M2,forward,0.58,Cathode,electron,-0.37407176957008226,-0.3738292252563016,0.0002425443137806793,True
P3,M2,forward,0.58,Cathode,hole,-0.3740852396433827,-0.37384276357329543,0.0002424760700872608,True
P3,M2,forward,0.6,Anode,total,-0.37393333288962893,-0.37369088647413806,0.0002424464154908712,True
P3,M2,forward,0.6,Anode,electron,-0.37393993101865525,-0.3736974469329907,0.0002424840856645738,True
P3,M2,forward,0.6,Anode,hole,-0.3739183045562672,-0.3736759439516482,0.00024236060461896303,True
P3,M2,forward,0.6,Cathode,total,-0.3739333328896319,-0.37369088654665517,0.00024244634297670986,True
P3,M2,forward,0.6,Cathode,electron,-0.3739303184939314,-0.37368783999961364,0.00024247849431774382,True
P3,M2,forward,0.6,Cathode,hole,-0.3739402026670813,-0.3736978295915041,0.00024237307557717358,True
P3,M2,forward,0.62,Anode,total,-0.3736738738008541,-0.37343157739328836,0.00024229640756573412,True
P3,M2,forward,0.62,Anode,electron,-0.37367860588952356,-0.3734362520612625,0.0002423538282610438,True
P3,M2,forward,0.62,Anode,hole,-0.3736630952549258,-0.3734209296493082,0.000242165605617628,True
P3,M2,forward,0.62,Cathode,total,-0.3736738738008494,-0.3734315892667265,0.00024228453412289408,True
P3,M2,forward,0.62,Cathode,electron,-0.37367160322803444,-0.37342927050467695,0.00024233272335749678,True
P3,M2,forward,0.62,Cathode,hole,-0.3736790483158533,-0.3734368735966341,0.00024217471921922362,True
P3,M2,forward,0.64,Anode,total,-0.3731736812370959,-0.37293174979508664,0.00024193144200923555,True
P3,M2,forward,0.64,Anode,electron,-0.37317707091577323,-0.3729350653577183,0.00024200555805492519,True
P3,M2,forward,0.64,Anode,hole,-0.37316596015574954,-0.3729241975490359,0.000241762606713658,True
P3,M2,forward,0.64,Cathode,total,-0.37317368123710437,-0.37293174979508614,0.00024193144201822836,True
P3,M2,forward,0.64,Cathode,electron,-0.37317188824090547,-0.3729298856984586,0.00024200254244688413,True
P3,M2,forward,0.64,Cathode,hole,-0.3731777673206961,-0.37293599790358584,0.00024176941711023803,True
P3,M2,forward,0.66,Anode,total,-0.37217359937430045,-0.37193244217289023,0.00024115720141021368,True
P3,M2,forward,0.66,Anode,electron,-0.37217602597881133,-0.3719347626708425,0.00024126330796880868,True
P3,M2,forward,0.66,Anode,hole,-0.3721680718930513,-0.37192715640068474,0.00024091549236654464,True
P3,M2,forward,0.66,Cathode,total,-0.3721735993742933,-0.37193244217289023,0.00024115720140305275,True
P3,M2,forward,0.66,Cathode,electron,-0.3721720637317418,-0.37193080280543467,0.0002412609263071075,True
P3,M2,forward,0.66,Cathode,hole,-0.37217709892879575,-0.3719361780958444,0.00024092083295135236,True
P3,M2,forward,0.68,Anode,total,-0.3701427054996666,-0.36990321980668645,0.00023948569298015698,True
P3,M2,forward,0.68,Anode,electron,-0.37014446550997826,-0.36990482842352823,0.00023963708645002857,True
P3,M2,forward,0.68,Anode,hole,-0.3701386963748881,-0.3698995555534312,0.00023914082145692905,True
P3,M2,forward,0.68,Cathode,total,-0.37014270549966694,-0.3699032198066863,0.00023948569298065658,True
P3,M2,forward,0.68,Cathode,electron,-0.3701412197127267,-0.3699015847096687,0.0002396350030579586,True
P3,M2,forward,0.68,Cathode,hole,-0.3701460914010705,-0.3699069459521738,0.00023914544889669376,True
P3,M2,forward,0.7,Anode,total,-0.36604478950079383,-0.3658087895544241,0.00023599994636974708,True
P3,M2,forward,0.7,Anode,electron,-0.366046154499807,-0.3658099422567407,0.00023621224306630273,True
P3,M2,forward,0.7,Anode,hole,-0.3660416801407563,-0.36580616380253084,0.00023551633822543883,True
P3,M2,forward,0.7,Cathode,total,-0.36604478950079383,-0.365808789554424,0.0002359999463698581,True
P3,M2,forward,0.7,Cathode,electron,-0.3660431300407505,-0.36580691993838105,0.00023621010236946072,True
P3,M2,forward,0.7,Cathode,hole,-0.36604857113419076,-0.3658130500772708,0.00023552105691998504,True
