id,mesh,branch,bias_V,contact,component,reference_A_per_um,candidate_A_per_um,absolute_error_A_per_um,relative_error,log_error_dex,pass
D2,M3,forward,0.34,Anode,electron,2.29443629182213e-13,2.2932073677728285e-13,1.2289240493016636e-16,0.0005356104476214119,0.00023267497899047543,True
D2,M3,forward,0.34,Anode,hole,1.98911629381049e-14,1.9880079353314045e-14,1.1083584790855146e-17,0.0005572115026830662,0.00024206132681087335,True
D2,M3,forward,0.34,Cathode,total,-2.49334792120318e-13,-2.492008070119408e-13,1.3398510837719846e-16,0.0005373702853011511,0.0002334396770369471,True
D2,M3,forward,0.34,Cathode,electron,-2.30317092491462e-13,-2.301939340020469e-13,1.2315848941506407e-16,0.0005347344744707979,0.0002322943449800467,True
D2,M3,forward,0.34,Cathode,hole,-1.9017699628856e-14,-1.9006873009893853e-14,1.082661896214702e-17,0.0005692917215770691,0.00024731065590985544,True
D2,M3,forward,0.36,Anode,total,5.39025999392323e-13,5.387350890046299e-13,2.909103876931433e-16,0.0005396963931630466,0.00023445043717375497,True
D2,M3,forward,0.36,Anode,electron,4.96482734629512e-13,4.962157327882084e-13,2.6700184130358186e-16,0.0005377867601031995,0.00023362064703092838,True
D2,M3,forward,0.36,Anode,hole,4.25432647628109e-14,4.251935621642145e-14,2.3908546389447823e-17,0.0005619819382161621,0.0002441342606461765,True
D2,M3,forward,0.36,Cathode,total,-5.39025999392323e-13,-5.387350692877586e-13,2.9093010456439747e-16,0.0005397329718647723,0.00023446633168057205,True
D2,M3,forward,0.36,Cathode,electron,-4.97809679555721e-13,-4.975422627935298e-13,2.67416762191266e-16,0.000537186746609521,0.00023335992434657176,True
D2,M3,forward,0.36,Cathode,hole,-4.12163198366024e-14,-4.1192806494228866e-14,2.3513342373535392e-17,0.0005704862167886767,0.0002478297143946318,True
D2,M3,forward,0.38,Anode,total,1.16562568032615e-12,1.1649941272974712e-12,6.315530286788529e-16,0.000541814614535723,0.00023537086675470327,True
D2,M3,forward,0.38,Anode,electron,1.07427573299294e-12,1.0736958650889085e-12,5.798679040314303e-16,0.000539775670456517,0.0002344848854577975,True
D2,M3,forward,0.38,Anode,hole,9.13499473332093e-14,9.129826220856275e-14,5.168512464655161e-17,0.0005657926047622584,0.0002457901458320977,True
D2,M3,forward,0.38,Cathode,total,-1.16562568032615e-12,-1.1649940846594351e-12,6.315956667148844e-16,0.0005418511940627112,0.00023538676165379328,True
D2,M3,forward,0.38,Cathode,electron,-1.07629963261864e-12,-1.0757191105634416e-12,5.805220551983297e-16,0.0005393684412823946,0.0002343079325958186,True
D2,M3,forward,0.38,Cathode,hole,-8.93260477075095e-14,-8.927497409599365e-14,5.10736115158479e-17,0.0005717661625764981,0.00024838590544268367,True
D2,M3,forward,0.4,Anode,total,2.52108795864831e-12,2.5197171841943747e-12,1.3707744539352507e-15,0.0005437233751535572,0.00023620028113869367,True
D2,M3,forward,0.4,Anode,electron,2.32439403338197e-12,2.3231351673406082e-12,1.258866041361834e-15,0.0005415889144794424,0.00023527279333913987,True
D2,M3,forward,0.4,Anode,hole,1.96693925266341e-13,1.9658201685376628e-13,1.1190841257472935e-16,0.000568946968866453,0.00024716084645055864,True
D2,M3,forward,0.4,Cathode,total,-2.52108795864831e-12,-2.519717091988074e-12,1.370866660235942e-15,0.0005437599491653345,0.00023621617367164006,True
D2,M3,forward,0.4,Cathode,electron,-2.32749718893883e-12,-2.326237276659211e-12,1.2599122796192602e-15,0.0005413163485682614,0.00023515435533939515,True
D2,M3,forward,0.4,Cathode,hole,-1.93590769709478e-13,-1.9347981532886318e-13,1.109543806148137e-16,0.0005731387957252463,0.00024898237389473383,True
D2,M3,forward,0.42,Anode,total,5.45338180541522e-12,5.450407260356895e-12,2.9745450583250127e-15,0.0005454496245561393,0.00023695039022793475,True
D2,M3,forward,0.42,Anode,electron,5.02903621510099e-12,5.0263042559717296e-12,2.7319591292606643e-15,0.0005432371159024955,0.0002359889865948099,True
D2,M3,forward,0.42,Anode,hole,4.24345590314225e-13,4.2410300438516427e-13,2.425859290607134e-16,0.0005716706726729036,0.00024834441098135106,True
D2,M3,forward,0.42,Cathode,total,-5.45338180541522e-12,-5.450407060966816e-12,2.9747444484038266e-15,0.000545486187204039,0.00023696627785035364,True
D2,M3,forward,0.42,Cathode,electron,-5.03382706567852e-12,-5.03109340245863e-12,2.7336632198903023e-15,0.0005430586280027134,0.0002359114281591438,True
D2,M3,forward,0.42,Cathode,hole,-4.19554739736702e-13,-4.193136585081859e-13,2.4108122851609913e-16,0.0005746120963080845,0.0002496225876109412,True
D2,M3,forward,0.44,Anode,total,1.17969850168158e-11,1.1790531877205504e-11,6.453139610296102e-15,0.0005470160046060574,0.000237631032229161,True
D2,M3,forward,0.44,Anode,electron,1.08802579904878e-11,1.087433117082657e-11,5.926819661229652e-15,0.0005447315372862709,0.0002366383588037155,True
D2,M3,forward,0.44,Anode,hole,9.16727026327989e-13,9.162007063789336e-13,5.263199490553425e-16,0.0005741294125073982,0.0002494128402270753,True
D2,M3,forward,0.44,Cathode,total,-1.17969850168158e-11,-1.1790531446072501e-11,6.45357074329856e-15,0.00054705255063895,0.00023764691265670864,True
D2,M3,forward,0.44,Cathode,electron,-1.08877213579143e-11,-1.0881791700225973e-11,5.92965768832669e-15,0.0005446187951913753,0.00023658936885041903,True
D2,M3,forward,0.44,Cathode,hole,-9.09263658901516e-13,-9.087397458465292e-13,5.239130549868139e-16,0.0005761948691755202,0.00025031037288741876,True
D2,M3,forward,0.46,Anode,total,2.55203999575546e-11,2.550640351439078e-11,1.399644316382087e-14,0.0005484413718867919,0.00023825040061971702,True
D2,M3,forward,0.46,Anode,electron,2.35380847896689e-11,2.352523104131116e-11,1.2853748357739154e-14,0.0005460830170592636,0.00023722561930767795,True
D2,M3,forward,0.46,Anode,hole,1.98231516788568e-12,1.981172473079623e-12,1.1426948060570787e-15,0.0005764445657124577,0.00025041887724879214,True
D2,M3,forward,0.46,Cathode,total,-2.55203999575546e-11,-2.5506402582269153e-11,1.3997375285448236e-14,0.0005484778964565053,0.00023826627174346323,True
D2,M3,forward,0.46,Cathode,electron,-2.35498478041202e-11,-2.3536989204681895e-11,1.2858599438306405e-14,0.000546016243725223,0.00023719660417344357,True
D2,M3,forward,0.46,Cathode,hole,-1.97055215343432e-12,-1.9694133775872587e-12,1.1387758470614552e-15,0.0005778968321527408,0.00025104995278834165,True
D2,M3,forward,0.48,Anode,total,5.5208159403783e-11,5.5177809193165594e-11,3.035021061740669e-14,0.0005497413959308163,0.0002388153040719736,True
D2,M3,forward,0.48,Anode,electron,5.09188054944771e-11,5.089093755725255e-11,2.7867937224548434e-14,0.0005473014724897882,0.0002377550772281507,True
D2,M3,forward,0.48,Anode,hole,4.2893539093059e-12,4.286871635913044e-12,2.4822733928558297e-15,0.0005787056618178446,0.0002514014263062824,True
D2,M3,forward,0.48,Cathode,total,-5.5208159403783e-11,-5.517780717816095e-11,3.0352225622050563e-14,0.0005497778942431244,0.00023883116380667783,True
D2,M3,forward,0.48,Cathode,electron,-5.09376222170724e-11,-5.090974574444515e-11,2.7876472627247017e-14,0.0005472668611905457,0.00023774003750086115,True
D2,M3,forward,0.48,Cathode,hole,-4.27053718671064e-12,-4.268061433715793e-12,2.475752994847167e-15,0.0005797287054545247,0.00025184598600906395,True
D2,M3,forward,0.5,Anode,total,1.19428732176273e-10,1.193629353159103e-10,6.579686036271331e-14,0.0005509299074329889,0.0002393317522789246,True
D2,M3,forward,0.5,Anode,electron,1.1014314545879e-10,1.1008274333699512e-10,6.040212179487186e-14,0.0005483965574368974,0.00023823092727185015,True
D2,M3,forward,0.5,Anode,hole,9.28558671748282e-12,9.280191978915166e-12,5.394738567654041e-15,0.000580979827316337,0.00025238965685151583,True
D2,M3,forward,0.5,Cathode,total,-1.19428732176273e-10,-1.1936293096072234e-10,6.580121555065853e-14,0.0005509663742686143,0.00023934759835479125,True
D2,M3,forward,0.5,Cathode,electron,-1.10173805780026e-10,-1.1011338817632979e-10,6.041760369621101e-14,0.0005483844664206421,0.0002382256733290266,True
D2,M3,forward,0.5,Cathode,hole,-9.25492639624745e-12,-9.249542784392557e-12,5.3836118548934205e-15,0.0005817022874516092,0.0002527035998095906,True
D2,M3,forward,0.52,Anode,total,2.58342397406019e-10,2.5819978752599144e-10,1.426098800275398e-13,0.0005520188767289702,0.00023980494658966666,True
D2,M3,forward,0.52,Anode,electron,2.38234664833495e-10,2.381037841695417e-10,1.3088066395334131e-13,0.0005493770776172114,0.00023865699563889513,True
D2,M3,forward,0.52,Anode,hole,2.01077325725242e-11,2.009600335644977e-11,1.172921607442791e-14,0.000583318682607459,0.00025340600046208964,True
D2,M3,forward,0.52,Cathode,total,-2.58342397406019e-10,-2.58199778114847e-10,1.4261929117197515e-13,0.0005520553056873209,0.0002398207762238288,True
D2,M3,forward,0.52,Cathode,electron,-2.38285745308314e-10,-2.381548357020106e-10,1.3090960630338654e-13,0.0005493807702764795,0.00023865860022192397,True
D2,M3,forward,0.52,Cathode,hole,-2.0056652097705e-11,-2.00449424128364e-11,1.1709684868598298e-14,0.0005838304823534427,0.0002536284020555462,True
D2,M3,forward,0.54,Anode,total,5.58798477226779e-10,5.584894512771175e-10,3.0902594966152645e-13,0.0005530185966060059,0.0002402393594369795,True
D2,M3,forward,0.54,Anode,electron,5.15246377871634e-10,5.149628631382099e-10,2.835147334241594e-13,0.0005502508034996665,0.00023903665871237765,True
D2,M3,forward,0.54,Anode,hole,4.3552099355145e-11,4.352658813890759e-11,2.5511216237405826e-14,0.0005857631805386684,0.00025446825335497225,True
D2,M3,forward,0.54,Cathode,total,-5.58798477226779e-10,-5.58489430946811e-10,3.0904627996796563e-13,0.000553054978785392,0.00024025516875986113,True
D2,M3,forward,0.54,Cathode,electron,-5.1533369528934e-10,-5.150501249003738e-10,2.8357038896617723e-13,0.0005502655688116093,0.00023904307473636085,True
D2,M3,forward,0.54,Cathode,hole,-4.34647819374384e-11,-4.3439306046437255e-11,2.5475891001142167e-14,0.0005861272015079065,0.0002546264383409011,True
D2,M3,forward,0.56,Anode,total,1.2085837555436e-09,1.2079142758951223e-09,6.69479648477727e-13,0.0005539373216021812,0.00024063857759161296,True
D2,M3,forward,0.56,Anode,electron,1.11423957118745e-09,1.1136255986295897e-09,6.139725578603798e-13,0.0005510238316218356,0.00023937256552302192,True
D2,M3,forward,0.56,Anode,hole,9.43441843561447e-11,9.428867726553252e-11,5.550709061217736e-14,0.0005883467114691542,0.00025559092565220163,True
D2,M3,forward,0.56,Cathode,total,-1.2085837555436e-09,-1.2079142319976003e-09,6.695235459997164e-13,0.0005539736430584211,0.00024065436054270542,True
D2,M3,forward,0.56,Cathode,electron,-1.11439313281544e-09,-1.113779050526021e-09,6.140822894188408e-13,0.0005510463689482748,0.0002393823587559509,True
D2,M3,forward,0.56,Cathode,hole,-9.41906227281593e-11,-9.413518147157929e-11,5.5441256580009655e-14,0.0005886069650480705,0.00025570401889817354,True
D2,M3,forward,0.58,Anode,total,2.61363246112086e-09,2.6121824699804173e-09,1.4499911404425826e-12,0.0005547800473142088,0.0002410047717210329,True
D2,M3,forward,0.58,Anode,electron,2.40924425692259e-09,2.4079150789324917e-09,1.3291779900984549e-12,0.0005516991422846678,0.00023966601101200246,True
D2,M3,forward,0.58,Anode,hole,2.04388204198271e-10,2.0426739104792582e-10,1.2081315034518753e-13,0.0005910964912045033,0.0002567858444871657,True
D2,M3,forward,0.58,Cathode,total,-2.61363246112086e-09,-2.612182375271195e-09,1.450085849664722e-12,0.000554816283940264,0.00024102051782367074,True
D2,M3,forward,0.58,Cathode,electron,-2.40952247702525e-09,-2.4081930781076157e-09,1.3293989176344265e-12,0.000551727128636574,0.00023967817203960102,True
D2,M3,forward,0.58,Cathode,hole,-2.0410998409561e-10,-2.0398929716357955e-10,1.2068693203045057e-13,0.0005912838245772334,0.00025686725046361906,True
D2,M3,forward,0.6,Anode,total,5.65108084713459e-09,5.647941415272952e-09,3.1394318616379998e-12,0.0005555453808858291,0.0002413373364955693,True
D2,M3,forward,0.6,Anode,electron,5.2082809788205e-09,5.205404584562572e-09,2.876394257927652e-12,0.0005522732490095145,0.00023991548009810997,True
D2,M3,forward,0.6,Anode,hole,4.42799868314089e-10,4.4253683071038007e-10,2.6303760370895174e-13,0.0005940327053628945,0.00025806178216933155,True
D2,M3,forward,0.6,Cathode,total,-5.65108084713459e-09,-5.647941211229572e-09,3.139635905017666e-12,0.0005555814878510604,0.00024135302626797584,True
D2,M3,forward,0.6,Cathode,electron,-5.20880012702628e-09,-5.205923280518335e-09,2.8768465079450886e-12,0.000552305029524619,0.00023992928982741714,True
D2,M3,forward,0.6,Cathode,hole,-4.42280720108313e-10,-4.4201793071123695e-10,2.6278939707604133e-13,0.0005941687826945862,0.00025812091493443635,True
D2,M3,forward,0.62,Anode,total,1.22148228678815e-08,1.2208028761572632e-08,6.794106308868687e-12,0.0005562181607015833,0.0002416296835674921,True
D2,M3,forward,0.62,Anode,electron,1.12555522345381e-08,1.1249330969974024e-08,6.221264564076805e-12,0.0005527285054025703,0.00024011330473573916,True
D2,M3,forward,0.62,Anode,hole,9.59270633343449e-10,9.58697791598608e-10,5.728417448408923e-13,0.0005971638502518371,0.0002594224315170882,True
D2,M3,forward,0.62,Cathode,total,-1.22148228678815e-08,-1.2208028323184943e-08,6.794544696557494e-12,0.0005562540505129665,0.00024164527898925246,True
D2,M3,forward,0.62,Cathode,electron,-1.1256547996069e-08,-1.1250325794391268e-08,6.222201677732266e-12,0.0005527628612168825,0.00024012823352813847,True
D2,M3,forward,0.62,Cathode,hole,-9.58274871812515e-10,-9.577025287936748e-10,5.723430188403241e-13,0.000597263933006794,0.0002594659228789036,True
D2,M3,forward,0.64,Anode,total,2.63882965193058e-08,2.637360476823939e-08,1.469175106641181e-11,0.0005567525382194813,0.00024186188999424476,True
D2,M3,forward,0.64,Anode,electron,2.43104641600606e-08,2.4297020094627423e-08,1.3444065433176827e-11,0.000553015579820312,0.00024023804853864333,True
D2,M3,forward,0.64,Anode,hole,2.07783235924516e-09,2.076584673611966e-09,1.247685633194038e-12,0.0006004746377360782,0.000260861149784403,True
D2,M3,forward,0.64,Cathode,total,-2.63882965193058e-08,-2.63736038315246e-08,1.4692687781202434e-11,0.0005567880355768018,0.00024187731488875473,True
D2,M3,forward,0.64,Cathode,electron,-2.43124210515598e-08,-2.429897502982501e-08,1.3446021734790729e-11,0.000553051533052817,0.00024025367146913047,True
D2,M3,forward,0.64,Cathode,hole,-2.075875467746e-09,-2.074628801699589e-09,1.2466660464112916e-12,0.0006005495347776956,0.0002608936967011323,True
D2,M3,forward,0.66,Anode,total,5.6950858289988e-08,5.6919134704556035e-08,3.1723585431967484e-11,0.0005570343693581263,0.00024198435590305135,True
D2,M3,forward,0.66,Anode,electron,5.24517340924843e-08,5.242272752222728e-08,2.9006570257018984e-11,0.0005530145143699887,0.00024023758556338394,True
D2,M3,forward,0.66,Anode,hole,4.49912419750367e-09,4.496407182328748e-09,2.71701517492203e-12,0.00060389868242125,0.0002623490895144463,True
D2,M3,forward,0.66,Cathode,total,-5.6950858289988e-08,-5.691913272543972e-08,3.172556454828478e-11,0.0005570691206573467,0.00024199945661239705,True
D2,M3,forward,0.66,Cathode,electron,-5.24556579195771e-08,-5.242664725887259e-08,2.901066070450862e-11,0.0005530511265150195,0.00024025349481430659,True
D2,M3,forward,0.66,Cathode,hole,-4.49520037041084e-09,-4.492485466567123e-09,2.714903843716602e-12,0.0006039561354343973,0.0002623740561190319,True
D2,M3,forward,0.68,Anode,total,1.22668984476171e-07,1.2260067814864324e-07,6.830632752775788e-11,0.0005568345398752909,0.00024189752270092603,True
D2,M3,forward,0.68,Anode,electron,1.12934436921669e-07,1.1287204199936741e-07,6.239492230158272e-11,0.0005524880098783302,0.0002400088011070568,True
D2,M3,forward,0.68,Anode,hole,9.73454755450137e-09,9.728636149275823e-09,5.911405225546496e-12,0.0006072603983338695,0.00026380994885156036,True
D2,M3,forward,0.68,Cathode,total,-1.22668984476171e-07,-1.2260067814864276e-07,6.830632752823433e-11,0.000556834539879175,0.00024189752270261457,True
D2,M3,forward,0.68,Cathode,electron,-1.12942425621912e-07,-1.1288002629289873e-07,6.239932901326806e-11,0.000552487948347746,0.00024000877436990286,True
D2,M3,forward,0.68,Cathode,hole,-9.72655885425857e-09,-9.72065185574404e-09,5.9069985145295225e-12,0.000607306099005741,0.0002638298084615519,True
D2,M3,forward,0.7,Anode,total,2.63183121889792e-07,2.6303691913420363e-07,1.4620275558838033e-10,0.0005555172175881506,0.00024132509853221694,True
D2,M3,forward,0.7,Anode,electron,2.42154734920753e-07,2.420213628151884e-07,1.3337210556459595e-10,0.0005507722391149733,0.0002392632400583864,True
D2,M3,forward,0.7,Anode,hole,2.10283869690386e-08,2.1015556319015248e-08,1.2830650023350943e-11,0.0006101585462661642,0.00026506936512486816,True
D2,M3,forward,0.7,Cathode,total,-2.63183121889792e-07,-2.630369191342025e-07,1.4620275558949206e-10,0.0005555172175923747,0.00024132509853405017,True
D2,M3,forward,0.7,Cathode,electron,-2.42171155775498e-07,-2.420377744571881e-07,1.333813183099235e-10,0.0005507729352936363,0.0002392635425715573,True
D2,M3,forward,0.7,Cathode,hole,-2.1011966114294e-08,-2.09991446770144e-08,1.2821437279598353e-11,0.0006101969330169535,0.00026508604645753534,True
D2,M3,forward,0.72,Anode,total,5.60231644831575e-07,5.599223982550656e-07,3.0924657650936317e-10,0.0005519976948148536,0.00023979574232041898,True
D2,M3,forward,0.72,Anode,electron,5.14957929166209e-07,5.146763790852052e-07,2.815500810038892e-10,0.0005467438504340719,0.00023751277250017272,True
D2,M3,forward,0.72,Anode,hole,4.52737156653666e-08,4.5246019169860536e-08,2.7696495506062912e-11,0.0006117566252078163,0.00026576382627721806,True
D2,M3,forward,0.72,Cathode,total,-5.60231644831575e-07,-5.599223982550647e-07,3.092465765103161e-10,0.0005519976948165545,0.0002397957423211426,True
D2,M3,forward,0.72,Cathode,electron,-5.14991759066145e-07,-5.14710189869012e-07,2.8156919713302223e-10,0.0005467450540249476,0.000237513295499003,True
D2,M3,forward,0.72,Cathode,hole,-4.52398857654301e-08,-4.521220838605264e-08,2.7677379377459284e-11,0.0006117915399028009,0.00026577899881872374,True
D2,M3,forward,0.74,Anode,total,1.17460643237505e-06,1.1739669800068188e-06,6.394523682312768e-10,0.000544397127928464,0.00023649304753356018,True
D2,M3,forward,0.74,Anode,electron,1.07778767433274e-06,1.0772073285557795e-06,5.80345776960456e-10,0.000538460209539647,0.00023391327987762198,True
D2,M3,forward,0.74,Anode,hole,9.68187580423081e-08,9.675965145103945e-08,5.910659126865034e-11,0.0006104869806615553,0.00026521208947840463,True
D2,M3,forward,0.74,Cathode,total,-1.17460643237505e-06,-1.173966980006814e-06,6.394523682361473e-10,0.0005443971279326104,0.0002364930475353934,True
D2,M3,forward,0.74,Cathode,electron,-1.0778568126233e-06,-1.0772764280345849e-06,5.803845887150423e-10,0.0005384616786922706,0.00023391391826627498,True
D2,M3,forward,0.74,Cathode,hole,-9.67496197517438e-08,-9.669055197222905e-08,5.90677795147522e-11,0.000610522084389769,0.00026522734414687716,True
D2,M3,forward,0.76,Anode,total,2.39667499218321e-06,2.395403719030959e-06,1.2712731522509657e-09,0.0005304320178569232,0.0002304248161342707,True
D2,M3,forward,0.76,Anode,electron,2.19227900034289e-06,2.191131154346734e-06,1.1478459961561664e-09,0.0005235857279007983,0.00022744994239992894,True
D2,M3,forward,0.76,Anode,hole,2.04395991840313e-07,2.0427256468422496e-07,1.234271560880495e-10,0.0006038628985664188,0.00026233353939331155,True
D2,M3,forward,0.76,Cathode,total,-2.39667499218321e-06,-2.395403719030957e-06,1.2712731522530833e-09,0.0005304320178578068,0.00023042481613465664,True
D2,M3,forward,0.76,Cathode,electron,-2.19241714040981e-06,-2.1912692188672906e-06,1.1479215425194769e-09,0.000523587195776487,0.000227450580224206,True
D2,M3,forward,0.76,Cathode,hole,-2.04257851773398e-07,-2.0413450016366612e-07,1.2335160973188588e-10,0.0006039014346862472,0.0002623502855302101,True
D2,M3,forward,0.78,Anode,total,4.68295942145227e-06,4.680576274742143e-06,2.383146710126829e-09,0.0005088975785717512,0.00022106766539961364,True
D2,M3,forward,0.78,Anode,electron,4.26112538668725e-06,4.258990654010769e-06,2.1347326764808975e-09,0.0005009786107562806,0.00021762676393272825,True
D2,M3,forward,0.78,Anode,hole,4.21834034765011e-07,4.2158562073137377e-07,2.4841403363724957e-10,0.0005888904478170718,0.0002558272064269791,True
D2,M3,forward,0.78,Cathode,total,-4.68295942145227e-06,-4.680576274742131e-06,2.3831467101386876e-09,0.0005088975785742834,0.00022106766540072318,True
D2,M3,forward,0.78,Cathode,electron,-4.26139036732373e-06,-4.259255497028507e-06,2.1348702952231864e-09,0.0005009797533671959,0.00021762726041106012,True
D2,M3,forward,0.78,Cathode,hole,-4.21569054128534e-07,-4.2132077771362513e-07,2.4827641490888373e-10,0.0005889341555729697,0.0002558461996495075,True
D2,M3,forward,0.8,Anode,total,8.62494447955349e-06,8.620794167195123e-06,4.150312358367002e-09,0.0004811987333026707,0.00020903225163399218,True
D2,M3,forward,0.8,Anode,electron,7.78478083460311e-06,7.781103882432884e-06,3.67695217022641e-09,0.0004723257145380986,0.00020517691046568665,True
D2,M3,forward,0.8,Anode,hole,8.40163644950378e-07,8.396902847622392e-07,4.733601881387918e-10,0.0005634142717122087,0.0002447566654057272,True
D2,M3,forward,0.8,Cathode,total,-8.62494447955349e-06,-8.620794160501003e-06,4.1503190524870185e-09,0.0004811995094375238,0.00020903258886733944,True
D2,M3,forward,0.8,Cathode,electron,-7.78526005513952e-06,-7.781582866877919e-06,3.6771882616005216e-09,0.00047232696603024686,0.00020517745423865208,True
D2,M3,forward,0.8,Cathode,hole,-8.39684424413969e-07,-8.392112936230831e-07,4.731307908858616e-10,0.0005634626261122662,0.0002447776772937458,True
D2,M3,reverse,-0.0,Anode,total,1.34041376674012e-23,-1.0876464700731166e-32,1.3404137678277663e-23,0.13404137678277664,,True
D2,M3,reverse,-0.0,Anode,electron,1.34041376673693e-23,-3.3985845897409655e-37,1.340413766736964e-23,0.1340413766736964,,True
D2,M3,reverse,-0.0,Anode,hole,3.19010806227788e-35,-1.0876124842272191e-32,1.090802592289497e-32,1.090802592289497e-10,,True
D2,M3,reverse,-0.0,Cathode,total,-1.34041376674012e-23,-4.546033835214688e-33,1.3404137662855166e-23,0.13404137662855165,,True
D2,M3,reverse,-0.0,Cathode,electron,-1.34041376673699e-23,-4.545975524448529e-33,1.3404137662823927e-23,0.13404137662823926,,True
D2,M3,reverse,-0.0,Cathode,hole,-3.1281028450745e-35,-5.831076615934176e-38,3.122271768458566e-35,3.1222717684585657e-13,,True
D2,M3,reverse,-0.1,Anode,total,-1.73798180452656e-18,-1.7376289407748435e-18,3.5286375171642367e-22,0.00020303075141373333,8.818408733935325e-05,True
D2,M3,reverse,-0.1,Anode,electron,-4.50503612475371e-19,-4.503302138509012e-19,1.7339862446974168e-22,0.0003848995205986753,0.00016719191599187785,True
D2,M3,reverse,-0.1,Anode,hole,-1.28747819205119e-18,-1.2872987269239422e-18,1.7946512724774125e-22,0.00013939275115939652,6.054172228247888e-05,True
D2,M3,reverse,-0.1,Cathode,total,1.73798180452656e-18,1.7376289424983856e-18,3.5286202817436823e-22,0.0002030297597220764,8.818365656569583e-05,True
D2,M3,reverse,-0.1,Cathode,electron,1.70171118575729e-18,1.7013785162685436e-18,3.326694887463384e-22,0.00019549115709567068,8.49090305403049e-05,True
D2,M3,reverse,-0.1,Cathode,hole,3.62706187692685e-20,3.6250426229842035e-20,2.0192539426465025e-23,0.0005567189122114959,0.00024184727826966236,True
D2,M3,reverse,-0.2,Anode,total,-2.54272232334851e-18,-2.542443952882661e-18,2.783704658488769e-22,0.00010947733588239039,4.754800562917974e-05,True
D2,M3,reverse,-0.2,Anode,electron,-4.62873058401462e-19,-4.62632491371977e-19,2.40567029484996e-22,0.0005197257112258754,0.0002257726835062415,True
D2,M3,reverse,-0.2,Anode,hole,-2.07984926494705e-18,-2.079811461510684e-18,3.780343636580682e-23,1.817604621783456e-05,7.893828314715366e-06,True
D2,M3,reverse,-0.2,Cathode,total,2.54272232334851e-18,2.542443952899533e-18,2.783704489769602e-22,0.00010947732924701517,4.7548002747164454e-05,True
D2,M3,reverse,-0.2,Cathode,electron,2.50567273736884e-18,2.5054149848571426e-18,2.5775251169742476e-22,0.0001028675883539707,4.4677123942226185e-05,True
D2,M3,reverse,-0.2,Cathode,hole,3.70495859796691e-20,3.702896804239066e-20,2.0617937278440072e-23,0.000556495753819061,0.00024175030783678487,True
D2,M3,reverse,-0.3,Anode,total,-3.25780051737477e-18,-3.2580228600788382e-18,2.223427040683052e-22,6.824933045546798e-05,2.9639296190890897e-05,True
D2,M3,reverse,-0.3,Anode,electron,-4.65808096679401e-19,-4.65627344929747e-19,1.8075174965397346e-22,0.00038803908936425896,0.00016855594053591762,True
D2,M3,reverse,-0.3,Anode,hole,-2.79199242069537e-18,-2.792395515149091e-18,4.030944537209305e-22,0.00014437519626952868,6.269682523922892e-05,True
D2,M3,reverse,-0.3,Cathode,total,3.25780051737477e-18,3.258022860095185e-18,2.223427204152134e-22,6.824933547324242e-05,2.963929836992939e-05,True
D2,M3,reverse,-0.3,Cathode,electron,3.2207150656132e-18,3.220958057658306e-18,2.429920451058388e-22,7.54466136108116e-05,3.276481198794696e-05,True
D2,M3,reverse,-0.3,Cathode,hole,3.70854517615676e-20,3.7064802436879257e-20,2.0649324688344393e-23,0.0005568039138663994,0.0002418842145840205,True
D2,M3,reverse,-0.4,Anode,total,-3.9228524276722e-18,-3.923835954976886e-18,9.835273046859337e-22,0.0002507173855809696,0.00010887152965263552,True
D2,M3,reverse,-0.4,Anode,electron,-4.68513107030672e-19,-4.68348969943392e-19,1.6413708727999984e-22,0.0003503361695049747,0.0001521757231138142,True
D2,M3,reverse,-0.4,Anode,hole,-3.45433932064152e-18,-3.4554869850334944e-18,1.1476643919746003e-21,0.0003322384645644663,0.00014426536791103508,True
D2,M3,reverse,-0.4,Cathode,total,3.9228524276722e-18,3.9238359549935695e-18,9.835273213691093e-22,0.0002507173898337871,0.00010887153149914897,True
D2,M3,reverse,-0.4,Cathode,electron,3.88574750786996e-18,3.886751719912781e-18,1.0042120428213235e-21,0.0002584347132147554,0.00011222226944096488,True
D2,M3,reverse,-0.4,Cathode,hole,3.7104919802232e-20,3.7084235080788056e-20,2.0684721443944787e-23,0.0005574657364628106,0.00024217180070987873,True
D2,M3,reverse,-0.5,Anode,total,-4.54759044096157e-18,-4.549469207726712e-18,1.8787667651415287e-21,0.0004131345576371365,0.0001793850061436511,True
D2,M3,reverse,-0.5,Anode,electron,-4.71201655031267e-19,-4.709993583512325e-19,2.0229668003446927e-22,0.00042932081811352236,0.00018649169752204346,True
D2,M3,reverse,-0.5,Anode,hole,-4.07638878593031e-18,-4.078469849375479e-18,2.0810634451692573e-21,0.0005105164287449876,0.00022165789273989904,True
D2,M3,reverse,-0.5,Cathode,total,4.54759044096157e-18,4.549469207743732e-18,1.8787667821621272e-21,0.0004131345613799094,0.00017938500776845022,True
D2,M3,reverse,-0.5,Cathode,electron,4.51046715269419e-18,4.512366642799204e-18,1.8994901050135798e-21,0.0004211293510648841,0.0001828556530956368,True
D2,M3,reverse,-0.5,Cathode,hole,3.71232882673809e-20,3.710256494452865e-20,2.072332285224698e-23,0.0005582297210038889,0.00024250378017431703,True
D2,M3,reverse,-0.6,Anode,total,-5.1386422825108e-18,-5.141425099809787e-18,2.7828172989865042e-21,0.000541547192038981,0.0002351272966738847,True
