id,mesh,branch,bias_V,vela_kcl_A_per_um,sentaurus_kcl_A_per_um,electron_continuity_ratio,hole_continuity_ratio,continuity_pass,electron_source_ratio_qualified,electron_port_net_A_per_um,electron_port_net_over_through_current,hole_source_ratio_qualified,hole_port_net_A_per_um,hole_port_net_over_through_current,converged,pass
P0,E1,reverse,-0.8,1.093620059620848e-29,4.0059342843254506e-32,1.6128614486321687e-12,2.543658925412502e-14,True,True,6.680114426500593e-18,0.9357718996939044,True,-6.6801144264896586e-18,0.9707582850477443,True,True
P0,E1,reverse,-0.9,1.108411201593742e-29,1.6023737137301802e-31,1.508059081602253e-12,6.957214568034945e-15,True,True,7.327041239383225e-18,0.9409118246009508,True,-7.32704123937214e-18,0.9731786263403526,True,True
P0,E1,reverse,-1.0,1.1122630614825164e-29,1.1863728457425373e-31,1.4069455165247816e-12,1.6783863660985082e-15,True,True,7.95454760666687e-18,0.9451390110753455,True,-7.954547606655747e-18,0.9751583728754153,True,True
P1,M0,forward,0.0,3.02385610974993e-36,3.989104364362743e-40,3.485310604846435e-14,1.6668184637072624e-14,True,False,2.045670638666422e-36,2.0456706386664217e-14,False,9.781854710835078e-37,9.781854710835076e-15,True,True
P1,M0,forward,0.02,1.2562661149232994e-24,1.0014835710813626e-32,2.5844998444154593e-06,5.26575745894412e-07,True,True,-6.104515136181807e-19,0.3770374034311936,True,6.104527698842958e-19,0.6457472638673012,True,True
P1,M0,forward,0.04,3.9260422574822366e-25,1.0014835710813626e-32,3.232314309125662e-07,5.8720755446271926e-08,True,True,-1.4842657556028168e-18,0.31742426462201706,True,1.4842661482070433e-18,0.5834380734931165,True,True
P1,M0,forward,0.06,1.1886537025430365e-23,0.0,5.050605735096642e-06,7.423495880950933e-07,True,True,-2.758999615482337e-18,0.25840809297086803,True,2.7590115020193632e-18,0.5120685148462619,True,True
P1,M0,forward,0.08,2.183968034092698e-22,1.9721522630525295e-31,5.3909257318993324e-05,6.828899009392581e-06,True,True,-4.6385592170392786e-18,0.2035388842723527,True,4.638777613842688e-18,0.43493887446778495,True,True
P1,M0,forward,0.1,1.7097404290911565e-21,9.860761315262648e-32,0.00024179893896999398,1.1609980869531836e-05,True,True,-7.425755910019702e-18,0.1555633163076947,True,7.427465650448793e-18,0.3569076455747203,True,True
P1,M0,forward,0.12,9.27040883005575e-21,0.0,0.0008079689728162138,7.353963637203731e-06,True,True,-1.1569753902508325e-17,0.11585987158261879,True,1.1579024311338387e-17,0.28316970987543716,True,True
P1,M0,forward,0.14,3.6175426675334437e-20,0.0,0.0020373044268964437,1.8985202834088218e-06,True,True,-1.773686820882324e-17,0.08449031536760866,True,1.7773043635498538e-17,0.21787702471005038,True,True
P1,M0,forward,0.16,1.0331639861304855e-19,1.9721522630525295e-30,0.00382263987237231,2.6037128274130416e-07,True,True,-2.6926017472104698e-17,0.06063159913082429,True,2.7029333870717574e-17,0.16331365660591593,True,True
P1,M0,forward,0.18,2.392604984377349e-19,1.00579765415679e-29,0.005852517017284337,2.467832002691325e-08,True,True,-4.064255167390145e-17,0.043012164568624264,True,4.088181217233918e-17,0.11987274565100237,True,True
P1,M0,forward,0.2,5.120756813905419e-19,9.860761315262648e-30,0.008307135987254069,1.960033731423794e-09,True,True,-6.113080605101962e-17,0.03026264707523719,True,6.164288173241036e-17,0.08659240535331064,True,True
P1,M0,forward,0.22,3.882124589231437e-20,9.466330862652142e-30,0.00041829742236133453,1.0822244630158896e-11,True,True,-9.276893910419512e-17,0.021405373034898742,True,9.280776035008664e-17,0.06183187304546803,True,True
P1,M0,forward,0.24,3.543413444675756e-22,0.0,2.5368763553107972e-06,8.063806454969977e-15,True,True,-1.3967591409647094e-16,0.014981874030768151,True,1.396762684378158e-16,0.04380229330591051,True,True
P1,M0,forward,0.26,7.596234639313322e-22,0.0,3.6118245234449417e-06,1.6620168585085813e-15,True,True,-2.1031499481919382e-16,0.0104668214614907,True,2.1031575444265538e-16,0.03087396815575059,True,True
P1,M0,forward,0.28,1.6360468283820526e-21,2.0194839173657902e-28,5.159963543256098e-06,2.204895644746414e-14,True,True,-3.170640086030683e-16,0.007311552728810377,True,3.1706564464990613e-16,0.021701829031932265,True,True
P1,M0,forward,0.3,3.5325417013124674e-21,1.0097419586828951e-27,7.37614339908763e-06,6.179618022177488e-14,True,True,-4.789110507046235e-16,0.005112461213864337,True,4.789145832463059e-16,0.015241068421659221,True,True
P1,M0,forward,0.32,7.636857309306716e-21,1.9689968194316455e-27,1.052911996646821e-05,2.8273262656949328e-14,True,True,-7.253007783444942e-16,0.0035820046226568317,True,7.253084152018035e-16,0.01071120981785094,True,True
P1,M0,forward,0.34,1.6519077742896868e-20,2.0194839173657902e-27,1.4985281264742826e-05,7.427015813007156e-14,True,True,-1.102337219885516e-15,0.0025174722757799117,True,1.1023537389632589e-15,0.007544031320291639,True,True
P1,M0,forward,0.36,3.574022072631294e-20,1.0097419586828951e-26,2.1234399407310773e-05,8.860917637136044e-15,True,True,-1.68309265224895e-15,0.001776939095849666,True,1.6831283924697268e-15,0.0053328370869893385,True,True
P1,M0,forward,0.38,7.733201888781543e-20,9.693522803355793e-27,2.9913159219362205e-05,2.120099038245837e-13,True,True,-2.5851404845035082e-15,0.001261476263739608,True,2.585217816522194e-15,0.0037898119818915795,True,True
P1,M0,forward,0.4,1.6732386256734448e-19,4.0389678347315804e-26,4.1817232275598925e-05,6.056847113389089e-14,True,True,-4.001147286061043e-15,0.000902312712451332,True,4.001314609923812e-15,0.0027127763894229016,True,True
P1,M0,forward,0.42,3.620214273533859e-19,9.855081516745056e-26,5.788562942545353e-05,7.615117715630809e-13,True,True,-6.253720093250261e-15,0.0006517152179411542,True,6.2540821146772104e-15,0.001960380692816755,True,True
P1,M0,forward,0.44,7.83206198387197e-19,9.693522803355793e-26,7.913362984437149e-05,2.954755809751251e-13,True,True,-9.896477989806532e-15,0.00047657607196822623,True,9.897261196004112e-15,0.0014340916660294232,True,True
P1,M0,forward,0.46,1.6942304905258017e-18,3.101927297073854e-25,0.00010650856856226604,2.3514485046444358e-12,True,True,-1.590529568169896e-14,0.0003539342962264763,True,1.5906989912186255e-14,0.0010653353297453453,True,True
P1,M0,forward,0.48,3.664459382555148e-18,1.0081263715490025e-24,0.00014065550933417865,2.1390809122071227e-13,True,True,-2.6049056707107696e-14,0.000267860593267179,True,2.6052721166496714e-14,0.0008064223351134283,True,True
P1,M0,forward,0.5,7.924413998001828e-18,0.0,0.00018162008429126273,7.223717282025355e-13,True,True,-4.3623883494356066e-14,0.00020729645373293682,True,4.363180790836699e-14,0.0006241893160531017,True,True
P1,M0,forward,0.52,1.7131967416000893e-17,0.0,0.00022857677840832668,6.078731694795339e-12,True,True,-7.493348821823466e-14,0.00016455738834756566,True,7.495062018562482e-14,0.000495563856897488,True,True
P1,M0,forward,0.54,3.702202238038659e-17,0.0,0.0002797189047576712,1.5811647752637208e-12,True,True,-1.323173803010852e-13,0.00013429685267478037,True,1.3235440232356897e-13,0.0004044797445804796,True,True
P1,M0,forward,0.56,7.994402463073218e-17,2.0265925007549178e-23,0.00033241521330267036,2.327432182234634e-12,True,True,-2.4041457866591745e-13,0.00011278900191644069,True,2.40494522690755e-13,0.00033973433184180394,True,True
P1,M0,forward,0.58,1.7238448266944282e-16,4.963083675318166e-23,0.00038359430373042857,1.7204213511328514e-13,True,True,-4.4922042071375103e-13,9.743161942819053e-05,True,4.493928051953865e-13,0.00029350014305011253,True,True
P1,M0,forward,0.6,4.7976475528075605e-23,9.926167350636332e-23,5.959015261905028e-12,1.1860435877990087e-12,True,True,-8.617814699020205e-13,8.64377075281736e-05,True,8.617814698536304e-13,0.00026028834002287944,True,True
P1,M0,forward,0.62,8.602678370551488e-23,1.0257039595657543e-22,1.304090503821849e-11,8.162165784113173e-12,True,True,-1.6902406530645275e-12,7.844400350499965e-05,True,1.690240652979328e-12,0.00023622087549276142,True,True
P1,M0,forward,0.64,1.7205356741102976e-22,5.029258124322408e-22,2.4638270301276406e-11,2.8481849517314293e-12,True,True,-3.3753860366228056e-12,7.25609011728972e-05,True,3.375386036440826e-12,0.00021850752524146602,True,True
P1,M0,forward,0.66,1.3234889800848443e-22,0.0,1.1461546660984304e-11,5.9707173491626205e-12,True,True,-6.823615055267512e-12,6.809088690916848e-05,True,6.8236150551285456e-12,0.00020504854170258564,True,True
P1,M0,forward,0.68,1.2705494208814505e-21,1.9587636905255695e-21,8.670745159485288e-12,2.9926995073418935e-13,True,True,-1.3854875397316987e-11,6.445505780449636e-05,True,1.3854875396086143e-11,0.0001941010587813199,True,True
P1,M0,forward,0.7,1.9058241313221758e-21,1.0587911840678754e-21,2.6093614554373454e-11,1.241164048167895e-12,True,True,-2.792318847278883e-11,6.109438048709835e-05,True,2.7923188470909474e-11,0.00018398188733847497,True,True
P1,M0,forward,0.72,4.870439446712227e-21,0.0,2.6802268801550212e-11,1.451500311872116e-13,True,True,-5.485222680633494e-11,5.741307133276252e-05,True,5.485222680141156e-11,0.00017289706609128894,True,True
P1,M0,forward,0.74,4.658681209898652e-21,0.0,4.6154962828213996e-12,8.059371175029715e-13,True,True,-1.0240238818697982e-10,5.2873962354335774e-05,True,1.0240238818295641e-10,0.00015922902010202683,True,True
P1,M0,forward,0.76,1.2705494208814505e-20,1.0164395367051604e-20,1.9753965168126693e-11,6.204496736681909e-12,True,True,-1.7697429001870828e-10,4.732814244217492e-05,True,1.769742900064263e-10,0.00014252919096248187,True,True
P1,M0,forward,0.78,3.990406095832899e-15,3.8963515573697816e-20,1.4300977210393155e-05,3.038717900435988e-13,True,True,-2.790286288325693e-10,4.125334421555933e-05,True,2.790326192399357e-10,0.0001242377871071964,True,True
P1,M0,forward,0.8,1.1301537098740502e-15,0.0,2.805301461237852e-06,1.6964818112572626e-11,True,True,-4.0287790717417665e-10,3.5419957807924696e-05,True,4.0287903732873356e-10,0.00010666965450637411,True,True
P1,M0,reverse,-0.0,3.02385610974993e-36,3.989104364362743e-40,3.485310604846435e-14,1.6668184637072624e-14,True,False,2.045670638666422e-36,2.0456706386664217e-14,False,9.781854710835078e-37,9.781854710835076e-15,True,True
P1,M0,reverse,-0.1,4.895403458725318e-27,0.0,3.2964727707290878e-09,2.22382483108186e-11,True,True,1.4750951851199965e-18,0.6342283690823817,True,-1.4750951802245935e-18,0.8392875327788832,True,True
P1,M0,reverse,-0.2,8.616995757177371e-29,2.0029671421627253e-32,3.6136293913316665e-11,3.407992641444236e-14,True,True,2.3861123994340235e-18,0.7322526667169308,True,-2.386112399347854e-18,0.8917380005965801,True,True
P1,M0,reverse,-0.3,8.383496010719862e-29,1.0014835710813626e-32,2.621011202079016e-11,4.554517923711197e-15,True,True,3.1978167554152473e-18,0.7848386393798529,True,-3.197816755331412e-18,0.9165696461671775,True,True
P1,M0,reverse,-0.4,8.509297754687236e-29,0.0,2.1329442474907147e-11,6.087560552650239e-16,True,True,3.987506873852499e-18,0.8191491346448102,True,-3.9875068737674065e-18,0.9317017817016724,True,True
P1,M0,reverse,-0.5,8.638258023763406e-29,0.0,1.8276653966002542e-11,2.697471506434741e-15,True,True,4.724405608222725e-18,0.8423928113751014,True,-4.7244056081363415e-18,0.941512581716603,True,True
P1,M0,reverse,-0.6,8.770299780750595e-29,1.0014835710813626e-32,1.60789206506995e-11,1.669646732231953e-15,True,True,5.451944357439617e-18,0.8600228754020391,True,-5.4519443573519135e-18,0.9487298377269958,True,True
P1,M0,reverse,-0.7,8.893482259993602e-29,4.930380657631324e-32,1.4491119956782335e-11,5.936226325337542e-16,True,True,6.13374260468578e-18,0.8731986345739058,True,-6.133742604596845e-18,0.9540023641654248,True,True
P1,M0,reverse,-0.8,9.024291421816383e-29,7.087422195345028e-32,1.3244970878515623e-11,1.4261840076118286e-15,True,True,6.808150818950064e-18,0.8839305544184121,True,-6.8081508188598204e-18,0.9582225955373195,True,True
P1,M0,reverse,-0.9,9.144469450346147e-29,6.008901426488176e-32,1.2263265843478396e-11,9.771786111420307e-16,True,True,7.452329371013369e-18,0.8925464887313426,True,-7.452329370921926e-18,0.96156356069108,True,True
P1,M0,reverse,-1.0,9.273583793817867e-29,2.0029671421627253e-32,1.1478843460657191e-11,2.104334386798725e-15,True,True,8.074730323521588e-18,0.8996856471077287,True,-8.074730323428854e-18,0.9643006563542633,True,True
P1,M1,forward,0.0,5.116107673808952e-35,3.007612499174212e-39,9.565513702229681e-13,8.485489927857231e-14,True,False,5.614118516861706e-35,5.614118516861706e-13,False,-4.9801084305275425e-36,4.9801084305275426e-14,True,True
P1,M1,forward,0.02,8.679277870240385e-25,4.0059342843254506e-32,1.8544551327917698e-06,3.105518389960473e-07,True,True,-5.621635601135484e-19,0.3579501887326244,True,5.621644280413354e-19,0.626742459821861,True,True
P1,M1,forward,0.04,2.7430070483333224e-25,6.933347799794049e-32,2.408635263635467e-07,3.901127348184766e-08,True,True,-1.3589179394795291e-18,0.2986802949948989,True,1.3589182137802336e-18,0.5619173758903848,True,True
P1,M1,forward,0.06,8.466140046623674e-24,9.860761315262648e-32,3.962276008604099e-06,5.984563484269086e-07,True,True,-2.516813442878786e-18,0.24124654205819035,True,2.5168219090188337e-18,0.48917263395726157,True,True
P1,M1,forward,0.08,9.889826857105066e-23,2.033782021272921e-31,2.622875859611449e-05,2.8212716848081014e-06,True,True,-4.22495909136159e-18,0.1888603819693762,True,4.22505798963016e-18,0.41220259993393543,True,True
P1,M1,forward,0.1,9.595811037040651e-22,9.860761315262648e-32,0.00015250059511807049,1.0690460714613746e-05,True,True,-6.765629065972413e-18,0.14375802363579504,True,6.766588647076109e-18,0.3358770461808293,True,True
P1,M1,forward,0.12,5.925441321989782e-21,1.0107280348144214e-30,0.000578039536662312,1.722714248880685e-05,True,True,-1.0559709886245058e-17,0.10685558719794727,True,1.0565635327567041e-17,0.26500624432907866,True,True
P1,M1,forward,0.14,2.519426414275742e-20,3.0075322011551075e-30,0.0015596666516346147,1.0200443532445245e-05,True,True,-1.623460347741173e-17,0.07791548666890119,True,1.6259797741554526e-17,0.2031382290676937,True,True
P1,M1,forward,0.16,8.454974226746965e-20,1.400228106767296e-29,0.003410504452274097,2.488672492165512e-06,True,True,-2.4724470318955317e-17,0.05596851319917248,True,2.4809020061222885e-17,0.15197212979617397,True,True
P1,M1,forward,0.18,2.2707167015061214e-19,2.01159530831358e-29,0.0060295050311879456,3.287940156094878e-07,True,True,-3.7435054392009494e-17,0.03976365521411744,True,3.7662126062160057e-17,0.11151190898091773,True,True
P1,M1,forward,0.2,5.178488984798427e-19,6.981419011205954e-29,0.009083319086732787,3.045808358773062e-08,True,True,-5.649331785910097e-17,0.02803867355661861,True,5.701116675758062e-17,0.08063100922720193,True,True
P1,M1,forward,0.22,1.7483002805354934e-22,2.997671439839845e-29,2.0286416539909897e-06,3.154656064902662e-15,True,True,-8.618066940341924e-17,0.01992105823018756,True,8.618084423344749e-17,0.05768644580348841,True,True
P1,M1,forward,0.24,3.7605504696181517e-22,9.939647405784749e-29,2.887643603419141e-06,1.6551974895001462e-14,True,True,-1.302286779128886e-16,0.0139865348096391,True,1.3022905396793517e-16,0.04097189274716004,True,True
P1,M1,forward,0.26,8.061725682266136e-22,2.997671439839845e-28,4.0947570572144126e-06,1.3611747721699308e-14,True,True,-1.9687843232856006e-16,0.009807367286443578,True,1.9687923850112513e-16,0.028966429268118814,True,True
P1,M1,forward,0.28,1.7338773946103747e-21,5.932234007262009e-28,5.818760389470732e-06,1.902960174227029e-14,True,True,-2.979787890599322e-16,0.006876364837882293,True,2.9798052293732365e-16,0.02042776328371374,True,True
P1,M1,forward,0.3,3.7401271289946875e-21,9.844984097158227e-28,8.277917171873726e-06,1.9770936401206092e-14,True,True,-4.518161217375847e-16,0.004825948200155107,True,4.518198618647074e-16,0.014395153679662749,True,True
P1,M1,forward,0.32,8.081259941939537e-21,0.0,1.176595528515614e-05,2.7142765606943947e-14,True,True,-6.868260403234883e-16,0.003393577565145823,True,6.868341215834428e-16,0.010151593174285312,True,True
P1,M1,forward,0.34,1.7475337406073578e-20,1.0097419586828951e-27,1.668018055709912e-05,1.3197444642728316e-14,True,True,-1.0476533989063285e-15,0.002393552386756179,True,1.0476708742437093e-15,0.007174476491912679,True,True
P1,M1,forward,0.36,3.780315848497386e-20,1.9992890781921323e-26,2.3549198165038575e-05,2.1465166220136988e-13,True,True,-1.6052466467286581e-15,0.0016953648460316024,True,1.6052844498871431e-15,0.005088865780955305,True,True
P1,M1,forward,0.38,8.178768905354018e-20,0.0,3.305692363695398e-05,4.66162263958232e-13,True,True,-2.474065567618296e-15,0.0012076781971200516,True,2.4741473553076525e-15,0.0036285915041753955,True,True
P1,M1,forward,0.4,1.7695235637297396e-19,1.8013796542902849e-25,4.6053123500834045e-05,2.2706725572521463e-13,True,True,-3.8421763963444425e-15,0.0008667370090289466,True,3.8423533487012194e-15,0.002606016424552375,True,True
P1,M1,forward,0.42,3.828316436663435e-19,1.001664023013432e-25,6.35329691778015e-05,1.1870016056391998e-12,True,True,-6.0253340347258035e-15,0.0006281064530957067,True,6.02571686636745e-15,0.0018894651350090724,True,True
P1,M1,forward,0.44,8.281840343348428e-19,3.004992069040296e-25,8.65604499338411e-05,1.0528350536103628e-12,True,True,-9.566868149217205e-15,0.0004608410054628737,True,9.567696333253963e-15,0.0013867966185814268,True,True
P1,M1,forward,0.46,1.7914343583879833e-18,4.911384887033602e-25,0.00011610923406988248,5.002327563587811e-13,True,True,-1.5427080459961935e-14,0.00034339400559939466,True,1.5428871894320323e-14,0.0010336411337177867,True,True
P1,M1,forward,0.48,3.8744987122064435e-18,1.990403348955723e-24,0.00015281015603564027,6.195814487479411e-13,True,True,-2.53511110860106e-14,0.0002607600598960744,True,2.535498558470988e-14,0.0007850662235694653,True,True
P1,M1,forward,0.5,8.378177313003957e-18,4.963083675318166e-24,0.00019663840637514535,6.807066130283837e-13,True,True,-4.259864046257509e-14,0.00020248383837288513,True,4.260701863987517e-14,0.0006097131604963586,True,True
P1,M1,forward,0.52,1.8111964683639417e-17,0.0,0.0002466386457966913,6.729094464853695e-14,True,True,-7.341711652243296e-14,0.00016127467816742222,True,7.34352284870649e-14,0.00048568999226131514,True,True
P1,M1,forward,0.54,3.9137563680360864e-17,1.0132962503774589e-23,0.00030083177413255986,1.156002220328336e-12,True,True,-1.3005871099838932e-13,0.0001320433748024129,True,1.3009784856206969e-13,0.0003977028640960563,True,True
P1,M1,forward,0.56,8.450749652494536e-17,2.0265925007549178e-23,0.0003564053266392789,1.6612088786906122e-12,True,True,-2.3702614531042356e-13,0.00011123250047780858,True,2.371106528071553e-13,0.00033505506305124875,True,True
P1,M1,forward,0.58,1.822155465835121e-16,4.0531850015098356e-23,0.0004101340488967516,5.847243626969953e-13,True,True,-4.4410075299586494e-13,9.635032837234801e-05,True,4.4428296854244845e-13,0.00029025124432842283,True,True
P1,M1,forward,0.6,4.963083675318166e-24,1.9852334701272664e-22,3.047503506639726e-13,5.262718158259928e-12,True,True,-8.540115706479916e-13,8.568473465874942e-05,True,8.540115706550226e-13,0.00025802132988777946,True,True
P1,M1,forward,0.62,8.933550615572699e-23,3.0109374296930207e-22,1.4868131961081408e-11,5.645454160407425e-13,True,True,-1.6783420399762692e-12,7.791630575581667e-05,True,1.678342040067259e-12,0.00023463206372079554,True,True
P1,M1,forward,0.64,2.6469779601696886e-23,5.029258124322408e-22,1.6015099291389436e-11,2.8404438788655408e-12,True,True,-3.3570297897464886e-12,7.218965831452804e-05,True,3.357029789766341e-12,0.00021738975004880284,True,True
P1,M1,forward,0.66,0.0,3.99693671985623e-21,7.819264055087029e-12,2.46532785831653e-12,True,True,-6.7950843863510395e-12,6.782889648624754e-05,True,6.795084386344422e-12,0.00020425970323848118,True,True
P1,M1,forward,0.68,1.5881867761018131e-22,1.9587636905255695e-21,2.1223906357037103e-11,2.579749183957987e-12,True,True,-1.3810268778656804e-11,6.426991622366793e-05,True,1.3810268778471515e-11,0.0001935436024267633,True,True
P1,M1,forward,0.7,3.1763735522036263e-22,5.082197683525802e-21,3.0607814574097198e-12,3.7814276200981165e-13,True,True,-2.785347249692286e-11,6.096397608228961e-05,True,2.7853472496525813e-11,0.0001835892407931019,True,True
P1,M1,forward,0.72,4.235164736271502e-22,9.952637130238029e-21,2.0617484972743414e-11,2.4422588188892883e-12,True,True,-5.474492070232158e-11,5.732239492328522e-05,True,5.4744920701951006e-11,0.00017262404046689887,True,True
P1,M1,forward,0.74,3.3881317890172014e-21,1.0164395367051604e-20,1.0484288910707328e-11,8.865530476243608e-12,True,True,-1.0224363700222543e-10,5.281251321017969e-05,True,1.0224363699873141e-10,0.0001590440035576372,True,True
P1,M1,forward,0.76,9.317362419797304e-21,1.1011428314305904e-19,1.2741380579622469e-11,1.031416019410785e-12,True,True,-1.7675404089874418e-10,4.728783710719944e-05,True,1.7675404088879155e-10,0.00014240785820760025,True,True
P1,M1,forward,0.78,4.474156776405197e-15,2.202285662861181e-19,1.6050904562676628e-05,1.202083811677341e-11,True,True,-2.787447148947452e-10,4.1227493859352085e-05,True,2.7874918905236866e-10,0.0001241602419968405,True,True
P1,M1,forward,0.8,1.3009087757769391e-15,9.994988777600744e-20,3.231752279682641e-06,7.194269247293182e-12,True,True,-4.025383133375235e-10,3.5403673907794924e-05,True,4.0253961424884037e-10,0.00010662083230423543,True,True
P1,M1,reverse,-0.0,5.116107673808952e-35,3.007612499174212e-39,9.565513702229681e-13,8.485489927857231e-14,True,False,5.614118516861706e-35,5.614118516861706e-13,False,-4.9801084305275425e-36,4.9801084305275426e-14,True,True
P1,M1,reverse,-0.1,3.2137041572597277e-27,5.007417855406813e-32,2.2201058994925876e-09,4.7691422716814155e-11,True,True,1.4171079706300312e-18,0.6249403923100132,True,-1.417107967416327e-18,0.8338424372328529,True,True
P1,M1,reverse,-0.2,2.831348129842563e-29,5.007417855406813e-32,1.2303446262753517e-11,3.7701948338140585e-14,True,True,2.309791903168679e-18,0.7258862422509287,True,-2.3097919031403654e-18,0.888586792258821,True,True
P1,M1,reverse,-0.3,2.7473775842672797e-29,2.0029671421627253e-32,8.785825983787903e-12,2.3266520679344325e-15,True,True,3.1299294659813326e-18,0.7812402897910248,True,-3.129929465953859e-18,0.9149355859333973,True,True
P1,M1,reverse,-0.4,2.7893628570549214e-29,3.928897086549961e-32,7.142129288960787e-12,1.2415966081856256e-15,True,True,3.910157194100881e-18,0.8162706397856433,True,-3.9101571940729865e-18,0.930462648660059,True,True
P1,M1,reverse,-0.5,2.8311170182492367e-29,6.008901426488176e-32,6.08469749790697e-12,9.12170353484558e-16,True,True,4.657006396587707e-18,0.8405129167668176,True,-4.657006396559395e-18,0.940731781548155,True,True
P1,M1,reverse,-0.6,2.875567481365694e-29,8.011868568650901e-32,5.348736189774126e-12,2.7099360049665463e-15,True,True,5.3744862248725364e-18,0.858325135562554,True,-5.374486224843781e-18,0.9480430009884814,True,True
P1,M1,reverse,-0.7,2.916474233384479e-29,1.2942249226282225e-31,4.813825110058158e-12,7.603514597351782e-15,True,True,6.065742302619467e-18,0.871990058874305,True,-6.0657423025903026e-18,0.9535229584502736,True,True
P1,M1,reverse,-0.8,2.96069358490761e-29,8.011868568650901e-32,4.390960543426188e-12,4.506322396803642e-15,True,True,6.7333701993594126e-18,0.882821147206733,True,-6.733370199329806e-18,0.9577893740698578,True,True
P1,M1,reverse,-0.9,3.0005988533553135e-29,2.203263856378998e-31,4.064033881189432e-12,1.3157535835551416e-15,True,True,7.379554911088584e-18,0.891628304990358,True,-7.379554911058578e-18,0.9612094946365672,True,True
P1,M1,reverse,-1.0,3.046050800042852e-29,0.0,3.802058667529494e-12,6.063889421920171e-16,True,True,8.00614518480911e-18,0.898938242199158,True,-8.00614518477865e-18,0.9640154199875005,True,True
P1,M2,forward,0.0,4.488012742991766e-34,4.993555103590772e-40,1.1123778156858626e-11,3.476978821853137e-12,True,False,-6.528704879693163e-34,6.528704879693163e-12,False,2.0406921367013984e-34,2.040692136701398e-12,True,True
P1,M2,forward,0.02,8.678218870697444e-25,4.0059342843254506e-32,1.9131368795904993e-06,3.20356418150404e-07,True,True,-5.448460996688751e-19,0.35080753188616864,True,5.44846967490762e-19,0.6194106923659788,True,True
P1,M2,forward,0.04,2.7426875673704277e-25,1.6948183510607676e-31,2.485647590104407e-07,4.025544412612477e-08,True,True,-1.3166415567141365e-18,0.29211693809498107,True,1.3166418309828927e-18,0.5541400791403588,True,True
P1,M2,forward,0.06,8.465041582465057e-24,0.0,4.088703234912593e-06,6.175710870650539e-07,True,True,-2.4386876247719984e-18,0.23553418850031346,True,2.4386960898135798e-18,0.4813137426107042,True,True
P1,M2,forward,0.08,9.887590621328039e-23,2.9582283945787943e-31,2.705454276058084e-05,2.9101756801356455e-06,True,True,-4.095084823726111e-18,0.18413427146727765,True,4.095183699632323e-18,0.4046760100066834,True,True
P1,M2,forward,0.1,9.594022834198447e-22,6.039716305598372e-31,0.00015724127417321258,1.1023394411645704e-05,True,True,-6.56042494611492e-18,0.1400166493351541,True,6.561384348398351e-18,0.32905816964279083,True,True
P1,M2,forward,0.12,5.92458405624376e-21,1.0107280348144214e-30,0.0005957592442257806,1.77570969088913e-05,True,True,-1.0244000750535912e-17,0.10399958984349322,True,1.0249925334592143e-17,0.25915303637248954,True,True
P1,M2,forward,0.14,2.5191290132460874e-20,2.0214560696288428e-30,0.0016067872039723457,1.051041801557044e-05,True,True,-1.5755922351136897e-17,0.07579712994073722,True,1.5781113641269284e-17,0.1983551302544228,True,True
P1,M2,forward,0.16,8.454146523050607e-20,1.9721522630525295e-30,0.0035120652722161346,2.5633503435315287e-06,True,True,-2.4004702650353326e-17,0.054431447231876456,True,2.4089244115583856e-17,0.1482253062408344,True,True
P1,M2,forward,0.18,2.2705379850266284e-19,0.0,0.006206507099791651,3.385288438915673e-07,True,True,-3.635811449772517e-17,0.03866654223290628,True,3.658516829622793e-17,0.10867645859159393,True,True
P1,M2,forward,0.2,5.17813267489338e-19,2.01159530831358e-29,0.009346039836179721,3.134707331891985e-08,True,True,-5.4886935386850436e-17,0.027264979288779682,True,5.5404748654339676e-17,0.07854252252378735,True,True
P1,M2,forward,0.22,1.7481818409591835e-22,1.4988357199199224e-28,2.0863960781895897e-06,1.321051296641529e-14,True,True,-8.378938325654388e-17,0.01938033709089221,True,8.378955807472797e-17,0.056179413315435155,True,True
P1,M2,forward,0.24,3.760302230868497e-22,1.0097419586828951e-28,2.9684753868622303e-06,5.288889573016659e-14,True,True,-1.2667415976412683e-16,0.013610911620144918,True,1.2667453579434913e-16,0.03990087967672909,True,True
P1,M2,forward,0.26,8.061190171929236e-22,5.99534287967969e-28,4.207272830780636e-06,1.4594818333080785e-14,True,True,-1.9160052608878434e-16,0.009547621543962237,True,1.9160133220780627e-16,0.028213721733900365,True,True
P1,M2,forward,0.28,1.733761034471411e-21,9.97120184199359e-28,5.975386967858809e-06,9.771570345627447e-15,True,True,-2.901486964095781e-16,0.006697346739689879,True,2.901504301706126e-16,0.019903023867964265,True,True
P1,M2,forward,0.3,3.7398749459405065e-21,1.994240368398718e-27,8.495621819981708e-06,3.952581382522529e-14,True,True,-4.4020829839121563e-16,0.004702872711080547,True,4.402120382661363e-16,0.014031480028500864,True,True
P1,M2,forward,0.32,8.080709935494642e-21,6.007964654163226e-27,1.2067291850433482e-05,3.2479774489181124e-15,True,True,-6.696293837499031e-16,0.0033091216725865055,True,6.696374644598891e-16,0.009900624518337675,True,True
P1,M2,forward,0.34,1.7474145405691352e-20,1.1006187349643557e-26,1.70944658485287e-05,1.574505125759754e-13,True,True,-1.0221931477633738e-15,0.0023356831365986706,True,1.02221062190883e-15,0.00700183236620786,True,True
