pair,id,branch,bias_V,contact,component,tool,relative_error,absolute_error_A_per_um,pass
M1/M2,P1,forward,0.26,Cathode,electron,reference,0.0003277921961040142,6.581690026799076e-18,True
M1/M2,P1,forward,0.26,Cathode,electron,candidate,0.0003320906277175044,6.6643549586510654e-18,True
M1/M2,P1,forward,0.26,Cathode,hole,reference,6.549573544167901e-05,4.3247428904959825e-19,True
M1/M2,P1,forward,0.26,Cathode,hole,candidate,6.975910695986586e-05,4.603729737988759e-19,True
M1/M2,P1,forward,0.28,Anode,total,reference,0.00020145801946347145,1.1612559269203732e-17,True
M1/M2,P1,forward,0.28,Anode,total,candidate,0.00020538562516597144,1.1832469522061901e-17,True
M1/M2,P1,forward,0.28,Anode,electron,reference,6.591505397242707e-05,2.8380668868032482e-18,True
M1/M2,P1,forward,0.28,Anode,electron,candidate,6.982281611747504e-05,3.004670105470897e-18,True
M1/M2,P1,forward,0.28,Anode,hole,reference,0.0006015634275108289,8.774492382501458e-18,True
M1/M2,P1,forward,0.28,Anode,hole,candidate,0.0006055476202006584,8.827799416591004e-18,True
M1/M2,P1,forward,0.28,Cathode,total,reference,0.00020145801949106467,1.1612559270794076e-17,True
M1/M2,P1,forward,0.28,Cathode,total,candidate,0.0002053856293271472,1.1832469405701762e-17,True
M1/M2,P1,forward,0.28,Cathode,electron,reference,0.0002461586679508785,1.06701576835989e-17,True
M1/M2,P1,forward,0.28,Cathode,electron,candidate,0.0002500930175319662,1.083476275582498e-17,True
M1/M2,P1,forward,0.28,Cathode,hole,reference,6.59210638774879e-05,9.42401587299305e-19,True
M1/M2,P1,forward,0.28,Cathode,hole,candidate,6.982800954941907e-05,9.977066498799385e-19,True
M1/M2,P1,forward,0.3,Anode,total,reference,0.00015927587314119567,1.9846646670985216e-17,True
M1/M2,P1,forward,0.3,Anode,total,candidate,0.00016286960817887863,2.0283307322881205e-17,True
M1/M2,P1,forward,0.3,Anode,electron,reference,6.632851943109183e-05,6.182823634598444e-18,True
M1/M2,P1,forward,0.3,Anode,electron,candidate,6.99076594114573e-05,6.512871555680699e-18,True
M1/M2,P1,forward,0.3,Anode,hole,reference,0.0004352878039458345,1.3663823036702317e-17,True
M1/M2,P1,forward,0.3,Anode,hole,candidate,0.0004389239222362915,1.3770435767213128e-17,True
M1/M2,P1,forward,0.3,Cathode,total,reference,0.00015927587314930173,1.9846646671994958e-17,True
M1/M2,P1,forward,0.3,Cathode,total,candidate,0.00016286961104492373,2.028330707069815e-17,True
M1/M2,P1,forward,0.3,Cathode,electron,reference,0.00018999029212473344,1.779363679739746e-17,True
M1/M2,P1,forward,0.3,Cathode,electron,candidate,0.00019358863036455376,1.8120694902049764e-17,True
M1/M2,P1,forward,0.3,Cathode,hole,reference,6.633316733400729e-05,2.0530098745974978e-18,True
M1/M2,P1,forward,0.3,Cathode,hole,candidate,6.991287486757546e-05,2.1626121686420756e-18,True
M1/M2,P1,forward,0.32,Anode,total,reference,0.00013041235331803845,3.5142607928016934e-17,True
M1/M2,P1,forward,0.32,Anode,total,candidate,0.00013368834697867845,3.6005600505633385e-17,True
M1/M2,P1,forward,0.32,Anode,electron,reference,6.67441770928798e-05,1.3468978104999898e-17,True
M1/M2,P1,forward,0.32,Anode,electron,candidate,7.001014046644608e-05,1.4120276439613043e-17,True
M1/M2,P1,forward,0.32,Anode,hole,reference,0.00032027020245000576,2.1673629823307338e-17,True
M1/M2,P1,forward,0.32,Anode,hole,candidate,0.00032357564733116197,2.1885324066020342e-17,True
M1/M2,P1,forward,0.32,Cathode,total,reference,0.0001304123533403366,3.51426079340249e-17,True
M1/M2,P1,forward,0.32,Cathode,total,candidate,0.00013368834894763982,3.600559995562694e-17,True
M1/M2,P1,forward,0.32,Cathode,electron,reference,0.00015147979344585596,3.06700967080047e-17,True
M1/M2,P1,forward,0.32,Cathode,electron,candidate,0.00015475954948777904,3.131693301319824e-17,True
M1/M2,P1,forward,0.32,Cathode,hole,reference,6.675079898251322e-05,4.472511225994956e-18,True
M1/M2,P1,forward,0.32,Cathode,hole,candidate,7.001537902898822e-05,4.688666942466566e-18,True
M1/M2,P1,forward,0.34,Anode,total,reference,0.0001107276228486979,6.454672762493114e-17,True
M1/M2,P1,forward,0.34,Anode,total,candidate,0.0001137110477885741,6.624938985733761e-17,True
M1/M2,P1,forward,0.34,Anode,electron,reference,6.715645632554283e-05,2.9337997343981225e-17,True
M1/M2,P1,forward,0.34,Anode,electron,candidate,7.013258226497995e-05,3.062127778034998e-17,True
M1/M2,P1,forward,0.34,Anode,hole,reference,0.00024103671371829668,3.5208730281000405e-17,True
M1/M2,P1,forward,0.34,Anode,hole,candidate,0.00024404174926412786,3.56281120769119e-17,True
M1/M2,P1,forward,0.34,Cathode,total,reference,0.00011072762286584854,6.454672763492759e-17,True
M1/M2,P1,forward,0.34,Cathode,total,candidate,0.00011371104915312444,6.624938866533723e-17,True
M1/M2,P1,forward,0.34,Cathode,electron,reference,0.0001251587720220353,5.480489071701296e-17,True
M1/M2,P1,forward,0.34,Cathode,electron,candidate,0.000128144746095633,5.608152892330469e-17,True
M1/M2,P1,forward,0.34,Cathode,hole,reference,6.71621353313084e-05,9.7418369180156e-18,True
M1/M2,P1,forward,0.34,Cathode,hole,candidate,7.013784520079182e-05,1.016785974203254e-17,True
M1/M2,P1,forward,0.36,Anode,total,reference,9.736747424857238e-05,1.2280550680003794e-16,True
M1/M2,P1,forward,0.36,Anode,total,candidate,0.00010007686506660167,1.2615322371663621e-16,True
M1/M2,P1,forward,0.36,Anode,electron,reference,6.757383167840887e-05,6.390415751187527e-17,True
M1/M2,P1,forward,0.36,Anode,electron,candidate,7.027817570831841e-05,6.64250124367644e-17,True
M1/M2,P1,forward,0.36,Anode,hole,reference,0.00018665412007092374,5.890134928700147e-17,True
M1/M2,P1,forward,0.36,Anode,hole,candidate,0.00018937853160395655,5.972821127977083e-17,True
M1/M2,P1,forward,0.36,Cathode,total,reference,9.736747424056731e-05,1.2280550678994052e-16,True
M1/M2,P1,forward,0.36,Cathode,total,candidate,0.00010007686600641452,1.261532211183682e-16,True
M1/M2,P1,forward,0.36,Cathode,electron,reference,0.00010724136046474396,1.0158566075711964e-16,True
M1/M2,P1,forward,0.36,Cathode,electron,candidate,0.00010995270522567004,1.0409665336831622e-16,True
M1/M2,P1,forward,0.36,Cathode,hole,reference,6.757997653185352e-05,2.1219846029993602e-17,True
M1/M2,P1,forward,0.36,Cathode,hole,candidate,7.028346455231253e-05,2.2056567749951006e-17,True
M1/M2,P1,forward,0.38,Anode,total,reference,8.83576210616785e-05,2.411495061403218e-16,True
M1/M2,P1,forward,0.38,Anode,total,candidate,9.081227819414818e-05,2.4771222400886237e-16,True
M1/M2,P1,forward,0.38,Anode,electron,reference,6.800025953435547e-05,1.3920496670014698e-16,True
M1/M2,P1,forward,0.38,Anode,electron,candidate,7.04512927145393e-05,1.4414299621369984e-16,True
M1/M2,P1,forward,0.38,Anode,hole,reference,0.00014945251364086428,1.0194453944401183e-16,True
M1/M2,P1,forward,0.38,Anode,hole,candidate,0.00015191799778345225,1.0356922779556643e-16,True
M1/M2,P1,forward,0.38,Cathode,total,reference,8.835762107988271e-05,2.411495061900011e-16,True
M1/M2,P1,forward,0.38,Cathode,total,candidate,9.0812278835128e-05,2.477122183304775e-16,True
M1/M2,P1,forward,0.38,Cathode,electron,reference,9.510694509218952e-05,1.94925797529982e-16,True
M1/M2,P1,forward,0.38,Cathode,electron,candidate,9.756293396685386e-05,1.9984922226670703e-16,True
M1/M2,P1,forward,0.38,Cathode,hole,reference,6.800597110210739e-05,4.622370866102883e-17,True
M1/M2,P1,forward,0.38,Cathode,hole,candidate,7.04566093331582e-05,4.786299606407338e-17,True
M1/M2,P1,forward,0.4,Anode,total,reference,8.23435640465006e-05,4.863420483899605e-16,True
M1/M2,P1,forward,0.4,Anode,total,candidate,8.456066774328447e-05,4.991612599796921e-16,True
M1/M2,P1,forward,0.4,Anode,electron,reference,6.844332484909982e-05,3.032868215901109e-16,True
M1/M2,P1,forward,0.4,Anode,electron,candidate,7.065793032271948e-05,3.1292740826738595e-16,True
M1/M2,P1,forward,0.4,Anode,hole,reference,0.00012410158520499085,1.8305522680005154e-16,True
M1/M2,P1,forward,0.4,Anode,hole,candidate,0.00012632617097141946,1.8623385171331592e-16,True
M1/M2,P1,forward,0.4,Cathode,total,reference,8.234356403296184e-05,4.863420483099889e-16,True
M1/M2,P1,forward,0.4,Cathode,total,candidate,8.456066817260115e-05,4.991612475517881e-16,True
M1/M2,P1,forward,0.4,Cathode,electron,reference,8.69529636363155e-05,3.8563398922986743e-16,True
M1/M2,P1,forward,0.4,Cathode,electron,candidate,8.917106446886413e-05,3.9525300905644477e-16,True
M1/M2,P1,forward,0.4,Cathode,hole,reference,6.844917995181676e-05,1.0070805907991955e-16,True
M1/M2,P1,forward,0.4,Cathode,hole,candidate,7.066327697051823e-05,1.0390823849594919e-16,True
M1/M2,P1,forward,0.42,Anode,total,reference,7.839636925602184e-05,1.002060256500058e-15,True
M1/M2,P1,forward,0.42,Anode,total,candidate,8.039320594960419e-05,1.0270163719334308e-15,True
M1/M2,P1,forward,0.42,Anode,electron,reference,6.89112722618396e-05,6.609587988303005e-16,True
M1/M2,P1,forward,0.42,Anode,electron,candidate,7.090634078921503e-05,6.797188043548058e-16,True
M1/M2,P1,forward,0.42,Anode,hole,reference,0.00010691072792827001,3.411014577501329e-16,True
M1/M2,P1,forward,0.42,Anode,hole,candidate,0.00010891286950802083,3.472975675770094e-16,True
M1/M2,P1,forward,0.42,Cathode,total,reference,7.839636922480026e-05,1.002060256101008e-15,True
M1/M2,P1,forward,0.42,Cathode,total,candidate,8.039320622817312e-05,1.02701634471725e-15,True
M1/M2,P1,forward,0.42,Cathode,electron,reference,8.154185335189824e-05,7.825859365589721e-16,True
M1/M2,P1,forward,0.42,Cathode,electron,candidate,8.353937846329793e-05,8.013141905456382e-16,True
M1/M2,P1,forward,0.42,Cathode,hole,reference,6.891695833773183e-05,2.1947431959979312e-16,True
M1/M2,P1,forward,0.42,Cathode,hole,candidate,7.091172029064664e-05,2.2570215417282344e-16,True
M1/M2,P1,forward,0.44,Anode,total,reference,7.588525746672404e-05,2.0991599871994617e-15,True
M1/M2,P1,forward,0.44,Anode,total,candidate,7.767771579901497e-05,2.1475562204989234e-15,True
M1/M2,P1,forward,0.44,Anode,electron,reference,6.94167444023289e-05,1.4410925150993849e-15,True
M1/M2,P1,forward,0.44,Anode,electron,candidate,7.120792545160517e-05,1.477460556638771e-15,True
M1/M2,P1,forward,0.44,Anode,hole,reference,9.534063688122403e-05,6.580674721000768e-16,True
M1/M2,P1,forward,0.44,Anode,hole,candidate,9.713693207126728e-05,6.700956638633835e-16,True
M1/M2,P1,forward,0.44,Cathode,total,reference,7.588525749207411e-05,2.0991599879006265e-15,True
M1/M2,P1,forward,0.44,Cathode,total,candidate,7.767771596300813e-05,2.1475561607060436e-15,True
M1/M2,P1,forward,0.44,Cathode,electron,reference,7.803019049161147e-05,1.620640579602015e-15,True
M1/M2,P1,forward,0.44,Cathode,electron,candidate,7.982309234390681e-05,1.6569620282643881e-15,True
M1/M2,P1,forward,0.44,Cathode,hole,reference,6.942221948113017e-05,4.785194082897257e-16,True
M1/M2,P1,forward,0.44,Cathode,hole,candidate,7.121334134340464e-05,4.905941324416554e-16,True
M1/M2,P1,forward,0.46,Anode,total,reference,7.438541297158081e-05,4.453093914201425e-15,True
M1/M2,P1,forward,0.46,Anode,total,candidate,7.598847400258187e-05,4.546546293587088e-15,True
M1/M2,P1,forward,0.46,Anode,electron,reference,6.997632472507107e-05,3.144141754199069e-15,True
M1/M2,P1,forward,0.46,Anode,electron,candidate,7.157850169492326e-05,3.2143516991477545e-15,True
M1/M2,P1,forward,0.46,Anode,hole,reference,8.765123066278994e-05,1.3089521600992913e-15,True
M1/M2,P1,forward,0.46,Anode,hole,candidate,8.92569494504337e-05,1.332194594445796e-15,True
M1/M2,P1,forward,0.46,Cathode,total,reference,7.438541293660353e-05,4.453093912107624e-15,True
M1/M2,P1,forward,0.46,Cathode,total,candidate,7.598847407033441e-05,4.5465461615225335e-15,True
M1/M2,P1,forward,0.46,Cathode,electron,reference,7.584701976558062e-05,3.4090714832975188e-15,True
M1/M2,P1,forward,0.46,Cathode,electron,candidate,7.745039847137848e-05,3.4792133124818505e-15,True
M1/M2,P1,forward,0.46,Cathode,hole,reference,6.998185445384125e-05,1.0440224288004119e-15,True
M1/M2,P1,forward,0.46,Cathode,hole,candidate,7.158395849842288e-05,1.0673328490374519e-15,True
M1/M2,P1,forward,0.48,Anode,total,reference,7.361653524559644e-05,9.537264382012813e-15,True
M1/M2,P1,forward,0.48,Anode,total,candidate,7.504484258445725e-05,9.71692789122154e-15,True
M1/M2,P1,forward,0.48,Anode,electron,reference,7.0612443898992e-05,6.8664609151012745e-15,True
M1/M2,P1,forward,0.48,Anode,electron,candidate,7.204009541244603e-05,7.001412387355487e-15,True
M1/M2,P1,forward,0.48,Anode,hole,reference,8.265727566823256e-05,2.6708034670989468e-15,True
M1/M2,P1,forward,0.48,Anode,hole,candidate,8.40875557748291e-05,2.7155155038725147e-15,True
M1/M2,P1,forward,0.48,Cathode,total,reference,7.361653524539577e-05,9.537264381986964e-15,True
M1/M2,P1,forward,0.48,Cathode,total,candidate,7.504484257595862e-05,9.71692759938188e-15,True
M1/M2,P1,forward,0.48,Cathode,electron,reference,7.461192857966797e-05,7.257240180700648e-15,True
M1/M2,P1,forward,0.48,Cathode,electron,candidate,7.604041657635358e-05,7.392092469100955e-15,True
M1/M2,P1,forward,0.48,Cathode,hole,reference,7.061783601731173e-05,2.280024201098908e-15,True
M1/M2,P1,forward,0.48,Cathode,hole,candidate,7.20455989378466e-05,2.3248351303132364e-15,True
M1/M2,P1,forward,0.5,Anode,total,reference,7.340388392068596e-05,2.0578964606978973e-14,True
M1/M2,P1,forward,0.5,Anode,total,candidate,7.467027660642905e-05,2.0922414184809443e-14,True
M1/M2,P1,forward,0.5,Anode,electron,reference,7.135748040743351e-05,1.5016400656001898e-14,True
M1/M2,P1,forward,0.5,Anode,electron,candidate,7.26234687374918e-05,1.5274354890716157e-14,True
M1/M2,P1,forward,0.5,Anode,hole,reference,7.956354351391735e-05,5.562563949800927e-15,True
M1/M2,P1,forward,0.5,Anode,hole,candidate,8.083115295896328e-05,5.648059294106211e-15,True
M1/M2,P1,forward,0.5,Cathode,total,reference,7.340388390298295e-05,2.057896460201589e-14,True
M1/M2,P1,forward,0.5,Cathode,total,candidate,7.46702764981101e-05,2.0922413528906917e-14,True
M1/M2,P1,forward,0.5,Cathode,electron,reference,7.40813220995135e-05,1.5592718229996716e-14,True
M1/M2,P1,forward,0.5,Cathode,electron,candidate,7.534789100251596e-05,1.5850528698885206e-14,True
M1/M2,P1,forward,0.5,Cathode,hole,reference,7.136316514520756e-05,4.9862463723035164e-15,True
M1/M2,P1,forward,0.5,Cathode,hole,candidate,7.262902655564486e-05,5.071884830060484e-15,True
M1/M2,P1,forward,0.52,Anode,total,reference,7.36484096094025e-05,4.4678454222975213e-14,True
M1/M2,P1,forward,0.52,Anode,total,candidate,7.47659294833799e-05,4.533127596631144e-14,True
M1/M2,P1,forward,0.52,Anode,electron,reference,7.225446846265146e-05,3.290292461797187e-14,True
M1/M2,P1,forward,0.52,Anode,electron,candidate,7.337166490552173e-05,3.339316653936116e-14,True
M1/M2,P1,forward,0.52,Anode,hole,reference,7.784467238466561e-05,1.1775529605003346e-14,True
M1/M2,P1,forward,0.52,Anode,hole,candidate,7.896316577884659e-05,1.1938109426976131e-14,True
M1/M2,P1,forward,0.52,Cathode,total,reference,7.364840960122071e-05,4.467845421801213e-14,True
M1/M2,P1,forward,0.52,Cathode,total,candidate,7.476592928070522e-05,4.533127448938046e-14,True
M1/M2,P1,forward,0.52,Cathode,electron,reference,7.410932425371905e-05,3.375296220098716e-14,True
M1/M2,P1,forward,0.52,Cathode,electron,candidate,7.522692232546007e-05,3.424299674282021e-14,True
M1/M2,P1,forward,0.52,Cathode,hole,reference,7.226000344593214e-05,1.0925492016016844e-14,True
M1/M2,P1,forward,0.52,Cathode,hole,candidate,7.337728695856195e-05,1.1088277746637795e-14,True
M1/M2,P1,forward,0.54,Anode,total,reference,7.431469388264699e-05,9.754481054002215e-14,True
M1/M2,P1,forward,0.54,Anode,total,candidate,7.529500683005779e-05,9.877680954139577e-14,True
M1/M2,P1,forward,0.54,Anode,electron,reference,7.336483717319975e-05,7.228726804313552e-14,True
M1/M2,P1,forward,0.54,Anode,electron,candidate,7.434493514960415e-05,7.321238938689714e-14,True
M1/M2,P1,forward,0.54,Anode,hole,reference,7.717435018365798e-05,2.525754249998856e-14,True
M1/M2,P1,forward,0.54,Anode,hole,candidate,7.815531029338303e-05,2.5564420154653725e-14,True
M1/M2,P1,forward,0.54,Cathode,total,reference,7.43146938141094e-05,9.754481045006626e-14,True
M1/M2,P1,forward,0.54,Cathode,total,candidate,7.529500650862968e-05,9.877680617311631e-14,True
M1/M2,P1,forward,0.54,Cathode,electron,reference,7.462814733543811e-05,7.354164243207313e-14,True
M1/M2,P1,forward,0.54,Cathode,electron,candidate,7.560852231442474e-05,7.446646621746172e-14,True
M1/M2,P1,forward,0.54,Cathode,hole,reference,7.337050948026913e-05,2.4003168015976878e-14,True
M1/M2,P1,forward,0.54,Cathode,hole,candidate,7.435063455135081e-05,2.4310339955757993e-14,True
M1/M2,P1,forward,0.56,Anode,total,reference,7.542111777958136e-05,2.141736591998145e-13,True
M1/M2,P1,forward,0.56,Anode,total,candidate,7.627538701002998e-05,2.1647949855924566e-13,True
M1/M2,P1,forward,0.56,Anode,electron,reference,7.477336777374196e-05,1.5939367341986762e-13,True
M1/M2,P1,forward,0.56,Anode,electron,candidate,7.562748350503897e-05,1.6112504417979334e-13,True
M1/M2,P1,forward,0.56,Anode,hole,reference,7.737136610526609e-05,5.4779985780980845e-14,True
M1/M2,P1,forward,0.56,Anode,hole,candidate,7.82260975024533e-05,5.535445437965912e-14,True
M1/M2,P1,forward,0.56,Cathode,total,reference,7.54211177514691e-05,2.1417365911999156e-13,True
M1/M2,P1,forward,0.56,Cathode,total,candidate,7.627538652602151e-05,2.1647949074032092e-13,True
M1/M2,P1,forward,0.56,Cathode,electron,reference,7.563425442280855e-05,1.6124661884021945e-13,True
M1/M2,P1,forward,0.56,Cathode,electron,candidate,7.648856036635281e-05,1.629775643875377e-13,True
M1/M2,P1,forward,0.56,Cathode,hole,reference,7.477912074160551e-05,5.292704028597597e-14,True
M1/M2,P1,forward,0.56,Cathode,hole,candidate,7.563327754162937e-05,5.3501926353196825e-14,True
M1/M2,P1,forward,0.58,Anode,total,reference,7.704041308927285e-05,4.732127553602606e-13,True
M1/M2,P1,forward,0.58,Anode,total,candidate,7.777892258702159e-05,4.77484167269261e-13,True
M1/M2,P1,forward,0.58,Anode,electron,reference,7.659805606687226e-05,3.5319245037971814e-13,True
M1/M2,P1,forward,0.58,Anode,electron,candidate,7.733645830513936e-05,3.5639955882764254e-13,True
M1/M2,P1,forward,0.58,Anode,hole,reference,7.837232216658203e-05,1.2002030498012883e-13,True
M1/M2,P1,forward,0.58,Anode,hole,candidate,7.911115463794738e-05,1.2108460844141163e-13,True
M1/M2,P1,forward,0.58,Cathode,total,reference,7.704041309897016e-05,4.732127554198176e-13,True
M1/M2,P1,forward,0.58,Cathode,total,candidate,7.777892189900235e-05,4.774841488744185e-13,True
M1/M2,P1,forward,0.58,Cathode,electron,reference,7.71853227677667e-05,3.559344245994901e-13,True
M1/M2,P1,forward,0.58,Cathode,electron,candidate,7.792385501197381e-05,3.5914092713099836e-13,True
M1/M2,P1,forward,0.58,Cathode,hole,reference,7.66039315236952e-05,1.1727833081991387e-13,True
M1/M2,P1,forward,0.58,Cathode,hole,candidate,7.734236970412419e-05,1.1834322174383373e-13,True
M1/M2,P1,forward,0.6,Anode,total,reference,7.930404734220577e-05,1.0533322393990423e-12,True
M1/M2,P1,forward,0.6,Anode,total,candidate,7.993619020285275e-05,1.061139984412718e-12,True
M1/M2,P1,forward,0.6,Anode,electron,reference,7.900127595110386e-05,7.877046330299723e-13,True
M1/M2,P1,forward,0.6,Anode,electron,candidate,7.96333456974456e-05,7.935667523784193e-13,True
M1/M2,P1,forward,0.6,Anode,hole,reference,8.021570191689054e-05,2.656276064100154e-13,True
M1/M2,P1,forward,0.6,Anode,hole,candidate,8.084806490053386e-05,2.6757323203471237e-13,True
M1/M2,P1,forward,0.6,Cathode,total,reference,7.930404734233151e-05,1.0533322394006967e-12,True
M1/M2,P1,forward,0.6,Cathode,total,candidate,7.993619020522082e-05,1.061139984444151e-12,True
M1/M2,P1,forward,0.6,Cathode,electron,reference,7.940256300763115e-05,7.917733001410511e-13,True
M1/M2,P1,forward,0.6,Cathode,electron,candidate,8.003472237739121e-05,7.976345991413974e-13,True
M1/M2,P1,forward,0.6,Cathode,hole,reference,7.900731195283799e-05,2.6155893926005914e-13,True
M1/M2,P1,forward,0.6,Cathode,hole,candidate,7.96394050934474e-05,2.635053853015128e-13,True
M1/M2,P1,forward,0.62,Anode,total,reference,8.241057243107747e-05,2.36561558840032e-12,True
M1/M2,P1,forward,0.62,Anode,total,candidate,8.294486851390051e-05,2.379633616654032e-12,True
M1/M2,P1,forward,0.62,Anode,electron,reference,8.220265432000747e-05,1.7713682726990095e-12,True
M1/M2,P1,forward,0.62,Anode,electron,candidate,8.273690204604383e-05,1.781892930160669e-12,True
M1/M2,P1,forward,0.62,Anode,hole,reference,8.303663515749228e-05,5.942473156293457e-13,True
M1/M2,P1,forward,0.62,Anode,hole,candidate,8.357107685099385e-05,5.97740686493363e-13,True
M1/M2,P1,forward,0.62,Cathode,total,reference,8.241057246243139e-05,2.3656155893002924e-12,True
M1/M2,P1,forward,0.62,Cathode,total,candidate,8.294486850928722e-05,2.379633616521683e-12,True
M1/M2,P1,forward,0.62,Cathode,electron,reference,8.24775318996259e-05,1.7774295489006674e-12,True
M1/M2,P1,forward,0.62,Cathode,electron,candidate,8.301184076674073e-05,1.7879530656107791e-12,True
M1/M2,P1,forward,0.62,Cathode,hole,reference,8.220888792639004e-05,5.881860403797726e-13,True
M1/M2,P1,forward,0.62,Cathode,hole,candidate,8.274314535937694e-05,5.916805509075953e-13,True
M1/M2,P1,forward,0.64,Anode,total,reference,8.663329535875203e-05,5.3687431496937976e-12,True
M1/M2,P1,forward,0.64,Anode,total,candidate,8.707718817011125e-05,5.393266326377583e-12,True
M1/M2,P1,forward,0.64,Anode,electron,reference,8.64898611801764e-05,4.023616924802371e-12,True
M1/M2,P1,forward,0.64,Anode,electron,candidate,8.693372153229037e-05,4.0420285307345656e-12,True
M1/M2,P1,forward,0.64,Anode,hole,reference,8.706519775676284e-05,1.3451262246995208e-12,True
M1/M2,P1,forward,0.64,Anode,hole,candidate,8.750918831665374e-05,1.3512377956330916e-12,True
M1/M2,P1,forward,0.64,Cathode,total,reference,8.663329538309999e-05,5.368743151202575e-12,True
M1/M2,P1,forward,0.64,Cathode,total,candidate,8.707718816925647e-05,5.393266326324644e-12,True
M1/M2,P1,forward,0.64,Cathode,electron,reference,8.66787692640379e-05,4.032695511995999e-12,True
M1/M2,P1,forward,0.64,Cathode,electron,candidate,8.712267132182811e-05,4.051105531918557e-12,True
M1/M2,P1,forward,0.64,Cathode,hole,reference,8.649632696525998e-05,1.3360476391999583e-12,True
M1/M2,P1,forward,0.64,Cathode,hole,candidate,8.694019182427125e-05,1.3421607943961604e-12,True
M1/M2,P1,forward,0.66,Anode,total,reference,9.231455289619055e-05,1.2324095923990892e-11,True
M1/M2,P1,forward,0.66,Anode,total,candidate,9.267427529678731e-05,1.2365298070908292e-11,True
M1/M2,P1,forward,0.66,Anode,electron,reference,9.221501591978805e-05,9.241694237002465e-12,True
M1/M2,P1,forward,0.66,Anode,electron,candidate,9.257471705458707e-05,9.272627950235524e-12,True
M1/M2,P1,forward,0.66,Anode,hole,reference,9.261427795824414e-05,3.0824016859031662e-12,True
M1/M2,P1,forward,0.66,Anode,hole,candidate,9.297406442624785e-05,3.0926701206992376e-12,True
M1/M2,P1,forward,0.66,Cathode,total,reference,9.231455291125798e-05,1.2324095926002595e-11,True
M1/M2,P1,forward,0.66,Cathode,total,candidate,9.267427529877132e-05,1.236529807117299e-11,True
M1/M2,P1,forward,0.66,Cathode,electron,reference,9.234536160259511e-05,9.255383904999858e-12,True
M1/M2,P1,forward,0.66,Cathode,electron,candidate,9.270509124274569e-05,9.286315383812941e-12,True
M1/M2,P1,forward,0.66,Cathode,hole,reference,9.222175679140848e-05,3.068712021300523e-12,True
M1/M2,P1,forward,0.66,Cathode,hole,candidate,9.258145732464273e-05,3.0789826873600484e-12,True
M1/M2,P1,forward,0.68,Anode,total,reference,9.981678055434084e-05,2.858236368696204e-11,True
M1/M2,P1,forward,0.68,Anode,total,candidate,0.00010009739501075117,2.864703075957442e-11,True
M1/M2,P1,forward,0.68,Anode,electron,reference,9.974722289808864e-05,2.1441817839012696e-11,True
M1/M2,P1,forward,0.68,Anode,electron,candidate,0.00010002782540356003,2.1490368982720347e-11,True
M1/M2,P1,forward,0.68,Anode,hole,reference,0.00010002623435846553,7.140545848505211e-12,True
M1/M2,P1,forward,0.68,Anode,hole,candidate,0.00010030688479310796,7.156661776840839e-12,True
M1/M2,P1,forward,0.68,Cathode,total,reference,9.981678053714614e-05,2.8582363682038662e-11,True
M1/M2,P1,forward,0.68,Cathode,total,candidate,0.00010009739501001112,2.8647030759362663e-11,True
M1/M2,P1,forward,0.68,Cathode,electron,reference,9.98375345635795e-05,2.146260880101896e-11,True
M1/M2,P1,forward,0.68,Cathode,electron,candidate,0.00010011815680286395,2.1511156711045986e-11,True
M1/M2,P1,forward,0.68,Cathode,hole,reference,9.975426938000152e-05,7.119754880397662e-12,True
M1/M2,P1,forward,0.68,Cathode,hole,candidate,0.00010003486046967705,7.135874048369616e-12,True
M1/M2,P1,forward,0.7,Anode,total,reference,0.00010936955070062542,6.658789731200963e-11,True
M1/M2,P1,forward,0.7,Anode,total,candidate,0.00010957557174688627,6.667737591728789e-11,True
M1/M2,P1,forward,0.7,Anode,electron,reference,0.00010932060844068961,4.9965263298003805e-11,True
M1/M2,P1,forward,0.7,Anode,electron,candidate,0.00010952662243780905,5.0032443807108896e-11,True
M1/M2,P1,forward,0.7,Anode,hole,reference,0.00010951692833150912,1.662263401400582e-11,True
M1/M2,P1,forward,0.7,Anode,hole,candidate,0.00010972297060380412,1.6644932110152525e-11,True
M1/M2,P1,forward,0.7,Cathode,total,reference,0.00010936955067749447,6.65878972979277e-11,True
M1/M2,P1,forward,0.7,Cathode,total,candidate,0.00010957557174636415,6.667737591697025e-11,True
M1/M2,P1,forward,0.7,Cathode,electron,reference,0.00010938337293942995,4.999699476400577e-11,True
M1/M2,P1,forward,0.7,Cathode,electron,candidate,0.0001095894009309786,5.006417038255438e-11,True
M1/M2,P1,forward,0.7,Cathode,hole,reference,0.00010932791815084034,1.6590902534001342e-11,True
M1/M2,P1,forward,0.7,Cathode,hole,candidate,0.00010953391836801049,1.661320553441587e-11,True
M1/M2,P1,forward,0.72,Anode,total,reference,0.00012074210464978952,1.536595736100201e-10,True
M1/M2,P1,forward,0.72,Anode,total,candidate,0.00012087942993519018,1.5375389555127896e-10,True
M1/M2,P1,forward,0.72,Anode,electron,reference,0.00012070750251529882,1.153197126659838e-10,True
M1/M2,P1,forward,0.72,Anode,electron,candidate,0.00012084482381274012,1.1539053380369372e-10,True
M1/M2,P1,forward,0.72,Anode,hole,reference,0.00012084630158728946,3.83398609400129e-11,True
M1/M2,P1,forward,0.72,Anode,hole,candidate,0.00012098363889339773,3.836336174747936e-11,True
